,Data_Point,Test_Time(s),Date_Time,Step_Time(s),,Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Temperature (C)_1,Temperature (C)_2,Temperature (C)_3,Temperature (C)_4
1.1,1,10.01052802,01/18/2017 21:22:10,9.952608566,,1,1,0,3.028719187,2.447E-12,0,7.409E-12,0,7.63893E-05,0,0,0,0,25.68602753,26.05005264,25.62697411,25.65349197
1.1,2,20.01831124,01/18/2017 21:22:20,19.9603921,,1,1,0,3.02833724,2.447E-12,0,7.409E-12,0,0,0,0,0,0,25.68602753,26.05005264,25.77908897,25.57749176
1.1,3,30.03333179,01/18/2017 21:22:30,29.97541266,,1,1,0,3.02833724,2.447E-12,0,7.409E-12,0,0,0,0,0,0,25.74711609,25.95913506,25.76413536,25.6385994
1.1,4,40.03670791,01/18/2017 21:22:40,39.97878878,,1,1,0,3.027955055,2.447E-12,0,7.409E-12,0,-7.6437E-05,0,0,0,0,25.76202965,26.20202446,25.70303345,25.57749176
1.1,5,50.05008759,01/18/2017 21:22:50,49.99216846,,1,1,0,3.02833724,2.447E-12,0,7.409E-12,0,0,0,0,0,0,25.68602753,26.05005264,25.70303345,25.57749176
1.1,6,60.06506591,01/18/2017 21:23:00,60.00714646,,1,1,0,3.02833724,2.447E-12,0,7.409E-12,0,-7.63893E-05,0,0,0,0,25.8231144,26.11112404,25.76413536,25.79058647
,,,,,1 Count,6,,,,,,,,,,,,,,,,
2.1,7,60.1901436,01/18/2017 21:23:01,0.124742055,,2,1,1.09990263,3.068828344,1.97884E-05,0,6.01795E-05,0,0.006188297,0,0,0,0,25.8231144,26.11112404,25.76413536,25.79058647
2.1,8,62.03490575,01/18/2017 21:23:03,1.969504525,,2,1,1.099560022,3.079142094,0.000583401,0,0.001793003,0,0.008251047,0,0,0,0,25.8231144,26.11112404,25.76413536,25.6385994
2.1,9,65.12364066,01/18/2017 21:23:06,5.058239432,,2,1,1.100248337,3.089456081,0.001527146,0,0.004703735,0,0.002826786,0,0,0,0,25.68602753,25.89805603,25.77908897,25.65349197
2.1,10,68.63355639,01/18/2017 21:23:09,8.568155165,,2,1,1.09990263,3.099769831,0.002599448,0,0.008021899,0,0.002368355,0,0,0,0,25.8231144,26.11112404,25.68807602,25.79058647
2.1,11,72.8026459,01/18/2017 21:23:14,12.73724436,,2,1,1.099541783,3.11008358,0.003873215,0,0.011976329,0,0.00206275,0,0,0,0,25.74711609,25.95913506,25.76413536,25.71459579
2.1,12,77.38893951,01/18/2017 21:23:18,17.32353797,,2,1,1.09990263,3.120397329,0.005274308,0,0.016340963,0,0.001833534,0,0,0,0,25.76202965,25.74603844,25.70303345,25.65349197
2.1,13,82.30284413,01/18/2017 21:23:23,22.23744258,,2,1,1.099541783,3.130711317,0.006775405,0,0.021032452,0,0.001680803,0,0,0,0,25.89910507,26.11112404,25.84018517,25.6385994
2.1,14,87.87194484,01/18/2017 21:23:29,27.80654329,,2,1,1.099887371,3.141025066,0.008476778,0,0.02636751,0,0.001451588,0,0,0,0,25.8231144,26.11112404,25.84018517,25.6385994
2.1,15,93.96979825,01/18/2017 21:23:35,33.90439702,,2,1,1.09990263,3.151720762,0.010339753,0,0.032228431,0,0.001680756,0,0,0,0,25.68602753,25.89805603,25.77908897,25.57749176
2.1,16,100.5529183,01/18/2017 21:23:41,40.48751706,,2,1,1.099191666,3.162034512,0.012350921,0,0.038577148,0,0.001673008,0,0,0,0,25.76202965,26.05005264,25.70303345,25.57749176
2.1,17,107.6974995,01/18/2017 21:23:49,47.63209794,,2,1,1.099887371,3.172348499,0.014533732,0,0.045490417,0,0.001444921,0,0,0,0,25.74711609,25.95913506,25.76413536,25.71459579
2.1,18,115.40373,01/18/2017 21:23:56,55.33832877,,2,1,1.099541783,3.182662249,0.016888063,0,0.052971596,0,0.001292807,0,0,0,0,25.74711609,26.11112404,25.76413536,25.79058647
2.1,19,123.4755552,01/18/2017 21:24:04,63.41015364,,2,1,1.099544764,3.192975998,0.019354273,0,0.060833506,0,0.001219861,0,0,0,0,25.76202965,26.05005264,25.70303345,25.65349197
2.1,20,132.2137963,01/18/2017 21:24:13,72.14839506,,2,1,1.099898338,3.203289747,0.022023839,0,0.06937087,0,0.001221414,0,0,0,0,25.89910507,26.11112404,25.76413536,25.6385994
2.1,21,141.479952,01/18/2017 21:24:22,81.41455082,,2,1,1.100248337,3.213603735,0.024854695,0,0.078453016,0,0.001140714,0,0,0,0,25.71657372,26.08058739,25.73358345,25.76003647
2.1,22,151.494932,01/18/2017 21:24:32,91.42953073,,2,1,1.09990263,3.223535538,0.027914265,0,0.088300237,0,0.000988635,0,0,0,0,25.74711609,26.11112404,25.84018517,25.79058647
2.1,23,161.50991,01/18/2017 21:24:42,101.4445084,,2,1,1.099560022,3.233085394,0.030973738,0,0.0981777,0,0.0009126,0,0,0,0,25.8231144,26.11112404,25.84018517,25.79058647
2.1,24,171.5248886,01/18/2017 21:24:52,111.4594874,,2,1,1.099199176,3.242253065,0.03403332,0,0.108084091,0,0.000912553,0,0,0,0,25.88419724,26.17219734,25.82523346,25.77570343
2.1,25,181.539865,01/18/2017 21:25:02,121.4744638,,2,1,1.100248337,3.251039028,0.037092844,0,0.118017215,0,0.000912599,0,0,0,0,25.8231144,26.11112404,25.76413536,25.79058647
2.1,26,191.5548222,01/18/2017 21:25:12,131.4894209,,2,1,1.09990263,3.25906086,0.040152393,0,0.127976343,0,0.000836518,0,0,0,0,25.8231144,25.95913506,25.76413536,25.71459579
2.1,27,201.569779,01/18/2017 21:25:22,141.5043778,,2,1,1.099552631,3.26631856,0.043211988,0,0.137959185,0,0.00076048,0,0,0,0,25.8231144,25.95913506,25.76413536,25.79058647
2.1,28,211.584783,01/18/2017 21:25:32,151.5193814,,2,1,1.099537373,3.272812605,0.046271738,0,0.147963694,0,0.000608403,0,0,0,0,25.74711609,25.80712891,25.76413536,25.79058647
2.1,29,221.5997843,01/18/2017 21:25:42,161.5343831,,2,1,1.099552631,3.278542519,0.049331483,0,0.157987026,0,0.000532359,0,0,0,0,25.9601841,26.0202179,25.74918175,25.69971085
2.1,30,231.6031614,01/18/2017 21:25:52,171.5377602,,2,1,1.100248337,3.283126354,0.052387647,0,0.168014317,0,0.000457331,0,0,0,0,25.88419724,26.0202179,25.90127945,25.77570343
2.1,31,241.6181391,01/18/2017 21:26:02,181.5527378,,2,1,1.098849058,3.286946297,0.055447077,0,0.178064758,0,0.000380236,0,0,0,0,25.8231144,25.95913506,25.76413536,25.86657143
2.1,32,251.6425501,01/18/2017 21:26:12,191.5771489,,2,1,1.100248337,3.289238214,0.058509434,0,0.188134063,0,0.000228168,0,0,0,0,25.8231144,25.95913506,25.76413536,25.71459579
2.1,33,261.6505087,01/18/2017 21:26:23,201.5851074,,2,1,1.099191666,3.291530132,0.061566562,0,0.198193013,0,0.000228123,0,0,0,0,25.8231144,25.95913506,25.76413536,25.79058647
2.1,34,271.6538618,01/18/2017 21:26:33,211.5884634,,2,1,1.099887371,3.293058157,0.064622373,0,0.208253095,0,0.000152075,0,0,0,0,25.88419724,26.0202179,25.82523346,25.85169029
2.1,35,281.6828546,01/18/2017 21:26:43,221.6174534,,2,1,1.100248337,3.294204235,0.067686101,0,0.218343636,0,0.000152123,0,0,0,0,25.89910507,26.11112404,25.84018517,25.79058647
2.1,36,291.697839,01/18/2017 21:26:53,231.6324378,,2,1,1.099552631,3.295350075,0.070745421,0,0.228423259,0,0.000152073,0,0,0,0,25.9601841,26.0202179,25.90127945,25.85169029
2.1,37,301.7128189,01/18/2017 21:27:03,241.6474177,,2,1,1.099898338,3.296496153,0.073804682,0,0.23850628,0,0.000152124,0,0,0,0,25.89910507,26.26309013,25.76413536,25.79058647
2.1,38,311.727795,01/18/2017 21:27:13,251.6623937,,2,1,1.099887371,3.297260046,0.076863789,0,0.248592303,0,0,0,0,0,0,25.97509193,25.95913506,25.76413536,25.71459579
2.1,39,321.7427742,01/18/2017 21:27:23,261.677373,,2,1,1.099552631,3.298406124,0.079923142,0,0.258682255,0,0.000152124,0,0,0,0,25.97509193,26.11112404,25.76413536,25.79058647
2.1,40,331.7577516,01/18/2017 21:27:33,271.6923501,,2,1,1.099191666,3.299551964,0.082982304,0,0.268774694,0,7.60379E-05,0,0,0,0,25.97509193,26.11112404,25.84018517,25.71459579
2.1,41,341.772735,01/18/2017 21:27:43,281.7073338,,2,1,1.099210024,3.300698042,0.086041312,0,0.278869926,0,7.60382E-05,0,0,0,0,25.89910507,26.11112404,25.76413536,25.71459579
2.1,42,351.7977076,01/18/2017 21:27:53,291.7323064,,2,1,1.098849058,3.301843882,0.089103679,0,0.288979341,0,0.000152721,0,0,0,0,26.03616714,26.17219734,25.82523346,25.85169029
2.1,43,361.8022942,01/18/2017 21:28:03,301.736893,,2,1,1.099887371,3.302608013,0.092159655,0,0.299071053,0,7.61958E-05,0,0,0,0,26.03616714,26.0202179,25.90127945,25.77570343
2.1,44,371.8272691,01/18/2017 21:28:13,311.7618679,,2,1,1.099560022,3.303753853,0.095222173,0,0.309187588,0,0,0,0,0,0,26.11214256,26.0202179,25.90127945,25.85169029
2.1,45,381.8562491,01/18/2017 21:28:23,321.7908479,,2,1,1.099560022,3.304899931,0.098285672,0,0.319310615,0,7.60381E-05,0,0,0,0,26.11214256,26.17219734,25.90127945,25.77570343
2.1,46,391.8710934,01/18/2017 21:28:33,331.8056918,,2,1,1.099887371,3.306427956,0.10134481,0,0.32942269,0,0.000228168,0,0,0,0,26.05107307,26.11112404,25.84018517,25.79058647
2.1,47,401.8862448,01/18/2017 21:28:43,341.8208436,,2,1,1.099905729,3.307573795,0.104404349,0,0.33953954,0,0.000152079,0,0,0,0,26.05107307,26.11112404,25.99227142,25.71459579
2.1,48,411.901161,01/18/2017 21:28:53,351.8357595,,2,1,1.099898338,3.308719873,0.10746343,0,0.349658502,0,0.000152077,0,0,0,0,26.11214256,26.0202179,25.97732162,25.85169029
2.1,49,421.9245324,01/18/2017 21:29:03,361.8591312,,2,1,1.099194765,3.309483767,0.110524902,0,0.359789097,0,7.59722E-05,0,0,0,0,26.18811417,26.17219734,25.90127945,25.92767143
2.1,50,431.9535518,01/18/2017 21:29:13,371.8881506,,2,1,1.099537373,3.310629845,0.113588409,0,0.369930073,0,7.60385E-05,0,0,0,0,26.05107307,25.95913506,25.84018517,25.71459579
2.1,51,441.9669066,01/18/2017 21:29:23,381.9015054,,2,1,1.099541783,3.312157869,0.116647207,0,0.380059212,0,0.000152475,0,0,0,0,26.11214256,26.17219734,25.90127945,25.77570343
2.1,52,451.981898,01/18/2017 21:29:33,391.9164965,,2,1,1.099552631,3.313303709,0.119706331,0,0.390193195,0,0.000152076,0,0,0,0,26.11214256,26.17219734,25.90127945,25.85169029
2.1,53,461.9968747,01/18/2017 21:29:43,401.9314735,,2,1,1.099887371,3.314831734,0.122765686,0,0.400331897,0,0.000228162,0,0,0,0,26.05107307,25.95913506,25.99227142,25.79058647
2.1,54,472.0118412,01/18/2017 21:29:53,411.94644,,2,1,1.100248337,3.315977812,0.125824919,0,0.410474319,0,0.000152124,0,0,0,0,26.18811417,26.17219734,25.90127945,25.85169029
2.1,55,482.0268195,01/18/2017 21:30:03,421.9614183,,2,1,1.09990263,3.317505598,0.128884214,0,0.420620927,0,0.000152077,0,0,0,0,26.26407814,26.17219734,25.97732162,25.85169029
2.1,56,492.0418058,01/18/2017 21:30:13,431.9764043,,2,1,1.099552631,3.318651676,0.13194339,0,0.430771342,0,0.000152077,0,0,0,0,26.18811417,26.17219734,25.97732162,25.85169029
2.1,57,502.0568059,01/18/2017 21:30:23,441.9914043,,2,1,1.099191666,3.320179701,0.135002294,0,0.440924819,0,0.000152123,0,0,0,0,26.24918365,26.23326874,25.96237755,25.91279221
2.1,58,512.0741617,01/18/2017 21:30:33,452.0087601,,2,1,1.099560022,3.321325541,0.138062156,0,0.45108587,0,7.63004E-05,0,0,0,0,26.15757942,26.14165878,25.94677544,25.82114029
2.1,59,522.0891422,01/18/2017 21:30:43,462.0237407,,2,1,1.099191666,3.322853565,0.141120962,0,0.461247793,0,0.000152076,0,0,0,0,26.26407814,26.17219734,25.90127945,25.85169029
2.1,60,532.0924441,01/18/2017 21:30:53,472.0270429,,2,1,1.099191666,3.32438159,0.144176375,0,0.471402512,0,0.000228166,0,0,0,0,26.26407814,26.17219734,25.90127945,25.85169029
2.1,61,542.1075127,01/18/2017 21:31:03,482.0421111,,2,1,1.099555731,3.32552743,0.14723537,0,0.481573537,0,7.60382E-05,0,0,0,0,26.26407814,26.0202179,26.05335999,25.92767143
2.1,62,552.1308991,01/18/2017 21:31:13,492.0654976,,2,1,1.099541783,3.327055454,0.150296787,0,0.491756896,0,0.000152076,0,0,0,0,26.20301437,25.95913506,26.06830597,25.79058647
2.1,63,562.1458771,01/18/2017 21:31:23,502.0804759,,2,1,1.099552631,3.328583479,0.153355841,0,0.501936829,0,0.000152074,0,0,0,0,26.26407814,26.17219734,25.97732162,25.85169029
2.1,64,572.160865,01/18/2017 21:31:33,512.0954635,,2,1,1.099194765,3.329729557,0.156415009,0,0.512121414,0,0.000152122,0,0,0,0,26.26407814,26.0202179,26.05335999,25.85169029
2.1,65,582.1757013,01/18/2017 21:31:43,522.1103,,2,1,1.099541783,3.331257343,0.159474041,0,0.522309926,0,7.604E-05,0,0,0,0,26.30950737,26.14165878,26.0228157,25.82114029
2.1,66,592.1908466,01/18/2017 21:31:53,532.1254454,,2,1,1.098849058,3.332785368,0.162532866,0,0.532501933,0,0.000152075,0,0,0,0,26.26407814,26.17219734,26.05335999,25.92767143
2.1,67,602.2057846,01/18/2017 21:32:03,542.1403834,,2,1,1.099552631,3.334313393,0.165591531,0,0.542697886,0,0.000152076,0,0,0,0,26.27898026,26.26309013,25.99227142,25.86657143
2.1,68,612.2207616,01/18/2017 21:32:13,552.1553604,,2,1,1.09990263,3.335459471,0.168650309,0,0.552898246,0,0.000152124,0,0,0,0,26.3400383,26.17219734,26.05335999,25.92767143
2.1,69,622.224155,01/18/2017 21:32:23,562.1587538,,2,1,1.09990263,3.336987257,0.171705604,0,0.563091294,0,0.000152427,0,0,0,0,26.40109825,26.23326874,26.11444664,25.98876762
2.1,70,632.2391221,01/18/2017 21:32:33,572.1737209,,2,1,1.099552631,3.338133335,0.174764721,0,0.573300999,0,0.000152124,0,0,0,0,26.3400383,26.17219734,26.05335999,25.85169029
2.1,71,642.2540822,01/18/2017 21:32:43,582.188681,,2,1,1.099887371,3.33966136,0.177823659,0,0.583514184,0,0.000228163,0,0,0,0,26.3400383,26.17219734,26.05335999,25.85169029
2.1,72,652.2690813,01/18/2017 21:32:53,592.2036801,,2,1,1.099191666,3.340807199,0.180882636,0,0.59373144,0,0.000152076,0,0,0,0,26.3400383,26.32415009,26.05335999,25.85169029
2.1,73,662.2840571,01/18/2017 21:33:03,602.2186555,,2,1,1.099552631,3.341953278,0.183941626,0,0.603952664,0,0.000152124,0,0,0,0,26.26407814,26.0202179,26.12938881,25.92767143
2.1,74,672.299029,01/18/2017 21:33:13,612.2336274,,2,1,1.099210024,3.343099117,0.187000644,0,0.614177972,0,7.60383E-05,0,0,0,0,26.40109825,26.08129883,26.11444664,26.06473923
2.1,75,682.3140163,01/18/2017 21:33:23,622.248615,,2,1,1.099210024,3.344627142,0.190059481,0,0.624406379,0,0.000152076,0,0,0,0,26.40109825,26.08129883,26.11444664,25.91279221
2.1,76,692.3289991,01/18/2017 21:33:33,632.2635975,,2,1,1.099544764,3.34577322,0.19311857,0,0.634639305,0,7.60379E-05,0,0,0,0,26.3400383,26.17219734,26.05335999,25.85169029
2.1,77,702.3439751,01/18/2017 21:33:43,642.2785736,,2,1,1.099552631,3.34691906,0.196177304,0,0.644874767,0,0.000152076,0,0,0,0,26.3400383,26.0202179,25.90127945,25.69971085
2.1,78,712.3589566,01/18/2017 21:33:53,652.2935554,,2,1,1.099552631,3.348065138,0.199236193,0,0.655114011,0,0.000152076,0,0,0,0,26.26407814,25.86821747,25.90127945,25.85169029
2.1,79,722.373934,01/18/2017 21:34:03,662.3085325,,2,1,1.099552631,3.349210978,0.202295167,0,0.66535709,0,7.60382E-05,0,0,0,0,26.26407814,25.71619606,25.90127945,25.85169029
2.1,80,732.3841161,01/18/2017 21:34:13,672.3187149,,2,1,1.099191666,3.350357056,0.205352554,0,0.675598213,0,0.000152222,0,0,0,0,26.26407814,25.86821747,26.05335999,25.77570343
2.1,81,742.389887,01/18/2017 21:34:23,682.3244858,,2,1,1.099560022,3.351503134,0.208408711,0,0.685838649,0,0.000152708,0,0,0,0,26.40109825,25.92930603,25.96237755,25.83680916
2.1,82,752.4016396,01/18/2017 21:34:33,692.3362383,,2,1,1.099552631,3.352267027,0.211466834,0,0.696089004,0,0.0001526,0,0,0,0,26.4621563,26.14237976,26.02347183,25.8979187
2.1,83,762.417046,01/18/2017 21:34:43,702.3516445,,2,1,1.099191666,3.353413105,0.214525707,0,0.706344948,0,0.000152648,0,0,0,0,26.32514191,25.92930603,25.96237755,25.83680916
2.1,84,772.4204077,01/18/2017 21:34:53,712.3550065,,2,1,1.09990263,3.354558945,0.217581108,0,0.716592458,0,0.000152721,0,0,0,0,26.26407814,25.86821747,25.90127945,25.85169029
2.1,85,782.4237995,01/18/2017 21:35:03,722.3583983,,2,1,1.099552631,3.355323076,0.220636582,0,0.726843468,0,0,0,0,0,0,26.32514191,25.77729416,25.96237755,25.91279221
2.1,86,792.4247886,01/18/2017 21:35:13,732.359387,,2,1,1.099887371,3.356468916,0.223691209,0,0.737094668,0,7.61835E-05,0,0,0,0,26.40109825,26.08129883,25.96237755,25.7608223
2.1,87,802.4401278,01/18/2017 21:35:23,742.3747263,,2,1,1.100229979,3.357614994,0.226750369,0,0.74736417,0,0.000152586,0,0,0,0,26.3400383,25.86821747,25.97732162,25.69971085
2.1,88,812.447824,01/18/2017 21:35:33,752.3824228,,2,1,1.099541783,3.358378887,0.229806714,0,0.757627369,0,7.63621E-05,0,0,0,0,26.40109825,26.08129883,26.11444664,25.83680916
2.1,89,822.4577012,01/18/2017 21:35:43,762.3923025,,2,1,1.099541783,3.359524965,0.232863995,0,0.767896342,0,0.000152768,0,0,0,0,26.40109825,26.08129883,26.11444664,25.91279221
2.1,90,832.4730542,01/18/2017 21:35:53,772.4076527,,2,1,1.099887371,3.360288858,0.235922927,0,0.778173727,0,7.63607E-05,0,0,0,0,26.4621563,25.83839035,26.09950447,25.97389603
2.1,91,842.4884543,01/18/2017 21:36:03,782.4230527,,2,1,1.098849058,3.361434937,0.238981874,0,0.788454068,0,0.000152646,0,0,0,0,26.40109825,25.77729416,26.038414,25.91279221
2.1,92,852.5126064,01/18/2017 21:36:13,792.4472052,,2,1,1.099560022,3.36219883,0.242043482,0,0.798746155,0,0.000152575,0,0,0,0,26.32514191,25.77729416,26.11444664,25.7608223
2.1,93,862.5215854,01/18/2017 21:36:23,802.4561842,,2,1,1.099191666,3.362962723,0.24510065,0,0.809025944,0,7.62997E-05,0,0,0,0,26.38620567,25.83839035,26.1755352,25.82193565
2.1,94,872.5369816,01/18/2017 21:36:33,812.4715801,,2,1,1.099555731,3.364108801,0.248159898,0,0.819315467,0,0.000152549,0,0,0,0,26.38620567,25.9903965,26.02347183,25.82193565
2.1,95,882.5523567,01/18/2017 21:36:43,822.4869555,,2,1,1.099552631,3.364490747,0.251219159,0,0.829607778,0,7.63605E-05,0,0,0,0,26.38620567,26.14237976,26.1755352,25.82193565
2.1,96,892.5676355,01/18/2017 21:36:53,832.5022343,,2,1,1.099905729,3.365636826,0.2542782,0,0.839901808,0,7.63621E-05,0,0,0,0,26.4621563,25.9903965,26.02347183,25.82193565
2.1,97,902.5734915,01/18/2017 21:37:03,842.5080902,,2,1,1.099555731,3.366400719,0.257334135,0,0.850187738,0,0.000152721,0,0,0,0,26.4621563,25.9903965,26.09950447,25.82193565
2.1,98,912.5888861,01/18/2017 21:37:13,852.5234845,,2,1,1.098849058,3.36716485,0.260393,0,0.860486095,0,7.63227E-05,0,0,0,0,26.52321815,26.05148506,26.23662186,25.8830452
2.1,99,922.6042631,01/18/2017 21:37:23,862.5388615,,2,1,1.099537373,3.367928743,0.263451877,0,0.870786668,0,7.62995E-05,0,0,0,0,26.44727135,26.20345879,26.31263733,25.95902443
2.1,100,932.6092132,01/18/2017 21:37:33,872.5438116,,2,1,1.099552631,3.36831069,0.2665076,0,0.881078732,0,7.62996E-05,0,0,0,0,26.4621563,26.14237976,26.1755352,25.8979187
2.1,101,942.610217,01/18/2017 21:37:43,882.5448157,,2,1,1.099905729,3.369074821,0.26956208,0,0.89136872,0,7.60979E-05,0,0,0,0,26.52321815,26.20345879,26.23662186,25.8830452
2.1,102,952.6255921,01/18/2017 21:37:53,892.5601908,,2,1,1.099537373,3.369456768,0.272621071,0,0.901675866,0,0,0,0,0,0,26.52321815,26.20345879,26.16059494,25.95902443
2.1,103,962.6409739,01/18/2017 21:38:03,902.5755723,,2,1,1.099887371,3.370220661,0.275680158,0,0.911985451,0,0,0,0,0,0,26.4621563,26.14237976,26.1755352,25.82193565
2.1,104,972.6563266,01/18/2017 21:38:13,912.590925,,2,1,1.100248337,3.370984793,0.278739098,0,0.922296333,0,0,0,0,0,0,26.44727135,26.05148506,26.23662186,25.8830452
2.1,105,982.6596998,01/18/2017 21:38:23,922.5942983,,2,1,1.099541783,3.371366739,0.281794391,0,0.932596512,0,7.61238E-05,0,0,0,0,26.44727135,25.89948845,26.23662186,25.73107147
2.1,106,992.6695117,01/18/2017 21:38:34,932.6041105,,2,1,1.099210024,3.372130632,0.284851506,0,0.942904605,0,7.62684E-05,0,0,0,0,26.38620567,25.83839035,26.02347183,25.74594688
2.1,107,1002.686883,01/18/2017 21:38:44,942.6214816,,2,1,1.099541783,3.372512579,0.287910983,0,0.953222236,0,0,0,0,0,0,26.52321815,25.89948845,26.08456802,25.80706024
2.1,108,1012.696649,01/18/2017 21:38:54,952.6312471,,2,1,1.099210024,3.372894764,0.290968298,0,0.963534222,0,7.63471E-05,0,0,0,0,26.59916115,25.89948845,26.16059494,25.80706024
2.1,109,1022.702425,01/18/2017 21:39:04,962.637024,,2,1,1.099194765,3.374040604,0.294024387,0,0.973843698,0,7.61411E-05,0,0,0,0,26.4621563,25.83839035,26.02347183,25.74594688
2.1,110,1032.707381,01/18/2017 21:39:14,972.6419799,,2,1,1.099552631,3.374040604,0.297080289,0,0.984153835,0,7.62998E-05,0,0,0,0,26.52321815,26.05148506,26.23662186,25.8830452
2.1,111,1042.708379,01/18/2017 21:39:24,982.6429783,,2,1,1.099541783,3.37442255,0.300134823,0,0.994460378,0,0,0,0,0,0,26.44727135,25.89948845,26.08456802,25.80706024
2.1,112,1052.718155,01/18/2017 21:39:34,992.652753,,2,1,1.099191666,3.37442255,0.303192064,0,1.004777284,0,0,0,0,0,0,26.38620567,25.83839035,26.02347183,25.82193565
2.1,113,1062.727937,01/18/2017 21:39:44,1002.662536,,2,1,1.099537373,3.375186682,0.306249388,0,1.015095615,0,7.63466E-05,0,0,0,0,26.38620567,25.83839035,26.02347183,25.66995049
2.1,114,1072.743313,01/18/2017 21:39:54,1012.677912,,2,1,1.099541783,3.375568628,0.309308464,0,1.025421104,0,0,0,0,0,0,26.44727135,26.05148506,26.16059494,25.80706024
2.1,115,1082.747882,01/18/2017 21:40:04,1022.682481,,2,1,1.099898338,3.375950575,0.312364218,0,1.035736564,0,0,0,0,0,0,26.4621563,25.68636894,26.02347183,25.66995049
2.1,116,1092.76006,01/18/2017 21:40:14,1032.694658,,2,1,1.09990263,3.376332521,0.315422175,0,1.046060392,0,7.62995E-05,0,0,0,0,26.44727135,25.89948845,26.08456802,25.73107147
2.1,117,1102.788894,01/18/2017 21:40:24,1042.723493,,2,1,1.099555731,3.376332521,0.318485213,0,1.056402281,0,0,0,0,0,0,26.52321815,25.89948845,26.08456802,25.80706024
2.1,118,1112.799515,01/18/2017 21:40:34,1052.734113,,2,1,1.099541783,3.376714468,0.321542719,0,1.066726465,0,0,0,0,0,0,26.4621563,25.83839035,26.02347183,25.74594688
2.1,119,1122.809324,01/18/2017 21:40:44,1062.743922,,2,1,1.099199176,3.377096653,0.324599872,0,1.077050407,0,0,0,0,0,0,26.4621563,25.83839035,26.1755352,25.66995049
2.1,120,1132.775577,01/18/2017 22:01:26,1072.656007,,2,1,0.000934104,3.310247898,0.327627869,0,1.087276499,0,0,0,0,0,0,25.98999786,25.89805603,25.62697411,25.50148582
2.1,121,1132.94719,01/18/2017 22:01:26,1072.82762,,2,1,1.09990263,3.341189146,0.32763755,0,1.087308592,0,0.00618825,0,0,0,0,25.98999786,25.89805603,25.70303345,25.57749176
2.1,122,1139.382228,01/18/2017 22:01:32,1079.262659,,2,1,1.099541783,3.351503134,0.329603389,0,1.0938882,0,0.001069593,0,0,0,0,26.065979,25.89805603,25.70303345,25.42547226
2.1,123,1149.393988,01/18/2017 22:01:42,1089.274419,,2,1,1.099887371,3.359906912,0.332661986,0,1.104152417,0,0.00061121,0,0,0,0,26.03544617,26.01951408,25.67248535,25.47092628
2.1,124,1159.411389,01/18/2017 22:01:52,1099.29182,,2,1,1.099887371,3.366018772,0.335722296,0,1.114444058,0,0.000533545,0,0,0,0,26.065979,25.89805603,25.77908897,25.65349197
2.1,125,1169.42718,01/18/2017 22:02:02,1109.307611,,2,1,1.099905729,3.369838715,0.33878231,0,1.124750243,0,0.000381239,0,0,0,0,26.065979,26.05005264,25.70303345,25.50148582
2.1,126,1179.442135,01/18/2017 22:02:12,1119.322566,,2,1,1.100248337,3.373276711,0.341841787,0,1.135065678,0,0.000304201,0,0,0,0,26.065979,25.89805603,25.77908897,25.57749176
2.1,127,1189.457128,01/18/2017 22:02:22,1129.337558,,2,1,1.100266576,3.375568628,0.344901454,0,1.145389708,0,0.000228162,0,0,0,0,26.14195251,26.05005264,25.77908897,25.57749176
2.1,128,1199.480502,01/18/2017 22:02:32,1139.360933,,2,1,1.099537373,3.377096653,0.347963667,0,1.155728547,0,0.000152683,0,0,0,0,26.14195251,26.05005264,25.77908897,25.65349197
2.1,129,1209.483895,01/18/2017 22:02:42,1149.364325,,2,1,1.100248337,3.378242493,0.351019846,0,1.166051377,0,7.6214E-05,0,0,0,0,26.14195251,25.89805603,25.77908897,25.72948647
2.1,130,1219.490066,01/18/2017 22:02:52,1159.370496,,2,1,1.099905729,3.379388571,0.354076938,0,1.176380528,0,7.59957E-05,0,0,0,0,26.14195251,25.89805603,25.70303345,25.72948647
2.1,131,1229.50624,01/18/2017 22:03:03,1169.386671,,2,1,1.099898338,3.380152464,0.35713695,0,1.186722484,0,7.60374E-05,0,0,0,0,26.21792221,26.05005264,25.77908897,25.72948647
2.1,132,1239.524021,01/18/2017 22:03:13,1179.404452,,2,1,1.099887371,3.38053441,0.360197289,0,1.197067479,0,7.60378E-05,0,0,0,0,26.14195251,25.89805603,25.77908897,25.72948647
2.1,133,1249.538998,01/18/2017 22:03:23,1189.419428,,2,1,1.100248337,3.381298542,0.363256927,0,1.207412141,0,7.60382E-05,0,0,0,0,26.15686226,25.98897934,25.71799278,25.59238243
2.1,134,1259.553949,01/18/2017 22:03:33,1199.434383,,2,1,1.100590944,3.382062435,0.366316526,0,1.217758512,0,0.000152077,0,0,0,0,26.15686226,25.98897934,25.71799278,25.59238243
2.1,135,1269.56896,01/18/2017 22:03:43,1209.449391,,2,1,1.099887371,3.382444382,0.36937621,0,1.228106635,0,7.6037E-05,0,0,0,0,26.15686226,25.98897934,25.71799278,25.66838264
