Index,Frequency (Hz),Z' (Ω),-Z'' (Ω),Z (Ω),-Phase (°),Time (s)
1,1000000,1.16380445966004,-1.4001277835202,1.82065884517385,-50.2661993846165,33.9177579143659
2,794330,0.824014254695068,-1.26505054985454,1.50975242527639,-56.9210405684729,35.7801049096639
3,630960,0.595131838103369,-1.08949365449799,1.24144203566485,-61.3545913596978,39.1888249010577
4,501190,0.427525612228429,-0.918801223013097,1.01339717609714,-65.0470616161897,42.499930892698
5,398110,0.311752387063687,-0.76287943456294,0.82412049029191,-67.7725104494476,47.1360788809928
6,316230,0.23269936938838,-0.625731062142809,0.66759895045163,-69.600637627686,50.2729228730731
7,251190,0.178384780467003,-0.508623210109249,0.538997866196239,-70.6731661060833,53.4331668650942
8,199530,0.144028575177541,-0.412642203316147,0.437055852752571,-70.7589770916299,55.14985386076
9,158490,0.119639758761796,-0.333534102476336,0.354342587605943,-70.2669259873221,56.9732588561563
10,125890,0.103016611033723,-0.269225871724178,0.288262019965373,-69.0611458133793,58.7183748517504
11,100000,0.0914112203456965,-0.217180574399311,0.235634066088722,-67.1737931521451,61.9276248436478
12,79433,0.0833134498401088,-0.175088639972641,0.193899878214839,-64.5532205863799,63.6574968392803
13,63096,0.0775693162339341,-0.141268287595466,0.161163668055661,-61.2291544141781,65.4792288346808
14,50119,0.073312049825736,-0.113965289786381,0.135509202365541,-57.2474708580993,67.3321248300027
15,39811,0.0700784395285458,-0.0919863896018767,0.115639455026147,-52.6985853645047,69.060487825639
16,31623,0.0675647151799933,-0.0742200006416053,0.100367321537408,-47.6874552825304,70.8018908212424
17,25119,0.0652822859638457,-0.0595784677867531,0.088381959044154,-42.3844650266609,72.6150568166646
18,19953,0.0637579354538538,-0.0478976098474115,0.079744939415819,-36.9153970548431,74.4379168120623
19,15849,0.0626256990340473,-0.0383756643697398,0.073448415880276,-31.4990599356244,76.159386807716
20,12589,0.0617619585819911,-0.0305638994162467,0.0689107500714514,-26.3292475110463,77.911261803293
21,10000,0.0611248422925904,-0.0241834044374828,0.065734948052622,-21.5857103137793,81.1443437951302
22,7943.3,0.0607548400455679,-0.0189194620304594,0.0636325123854506,-17.2969365897295,82.7797357910013
23,6309.6,0.0606349609809558,-0.0146426890298733,0.0623779354835314,-13.5763845277226,84.516260786617
24,5011.9,0.06034777954534,-0.0110879427457671,0.0613579413799581,-10.4110697493403,86.243132782257
25,3981.1,0.0604744388707915,-0.0082355929015719,0.0610326367378759,-7.75500723710936,87.9573407779291
