Index,Frequency (Hz),Z' (Ω),-Z'' (Ω),Z (Ω),-Phase (°),Time (s)
1,1000000,1.28162040578533,-1.4729032991743,1.95243309571516,-48.9724240052988,14.3707259637174
2,794330,0.912783628216977,-1.34221198684796,1.6231780461734,-55.7819779864718,17.7340789552258
3,630960,0.661413603414593,-1.1669228343757,1.34133398382703,-60.4553707923776,21.0454009468655
4,501190,0.474752268944036,-0.991212905249707,1.09904173733352,-64.4073992822261,24.3700549384715
5,398110,0.344445395100032,-0.827890923073125,0.896686127199751,-67.4101661433161,28.9749119268454
6,316230,0.254262688038582,-0.682023138345764,0.727877102104201,-69.5542157365287,32.0912709189773
7,251190,0.192038273068338,-0.55750223187433,0.589650266571575,-70.9931222090666,35.2320709110476
8,199530,0.151807682994233,-0.454367095723317,0.479056395732401,-71.5251136913817,36.9520429067051
9,158490,0.122960982390907,-0.369315680728032,0.389247318837454,-71.5851938724351,38.7670539021226
10,125890,0.102836755303818,-0.300186072436239,0.317312269422587,-71.0897346509153,40.4884438977765
11,100000,0.0882695571374117,-0.243944645040043,0.259423407889395,-70.1077194354603,43.8424638893084
12,79433,0.0775632978389454,-0.198341219672464,0.212967848730303,-68.6415246993075,45.5895198848975
13,63096,0.0694032308006215,-0.161236216699112,0.175538958698653,-66.7108084437076,47.4707778801478
14,50119,0.0631222617801557,-0.131063430380658,0.145471793538775,-64.2837837720532,49.2937758755452
15,39811,0.0582265496409261,-0.10632115797545,0.12122095411408,-61.2927795652703,51.1110898709569
16,31623,0.0544729733276607,-0.0860557246524876,0.101847398438157,-57.6663323689825,52.8432528665836
17,25119,0.0514268267150296,-0.0692242144270011,0.0862363633800331,-53.3912587103317,54.5900368621734
18,19953,0.0493700879236933,-0.0557259898921683,0.0744499263334441,-48.4608651499292,56.4019428575988
19,15849,0.047889232490979,-0.0447230136450188,0.0655250069673218,-43.0419398570102,58.2192998530104
20,12589,0.0468411161281545,-0.0357780477699129,0.0589419957446083,-37.3732116789027,59.9818928485603
21,10000,0.0459927891730684,-0.0284854654221817,0.0540995230684765,-31.7718518623141,63.1034248406792
22,7943.3,0.0455501566902982,-0.0225986073753251,0.0508479481377058,-26.3871953234954,64.7234998365889
23,6309.6,0.0453066229635409,-0.0178517162109685,0.0486967540605881,-21.5054328566773,66.5059208320887
24,5011.9,0.0449330522853978,-0.013941632822379,0.0470462359114555,-17.2378449066491,68.2320078277307
25,3981.1,0.0449340846720947,-0.0108755464391789,0.0462314771088888,-13.6058389247888,69.9473908233998
26,3162.3,0.0449903959854235,-0.00840513709554282,0.0457687891528723,-10.5820512614623,71.6685488190543
27,2511.9,0.0450673942965999,-0.00641301781579088,0.0455213886672062,-8.09872621268527,73.4058248146681
28,1995.3,0.0451741990430104,-0.00480048450538979,0.0454285473096379,-6.06583279302198,75.1164898103491
29,1584.9,0.0453179286500784,-0.00350007530561279,0.0454528897241809,-4.41640266174618,76.7934858061151
30,1258.9,0.0454871979793745,-0.00245947255536393,0.0455536407465462,-3.09494361256055,78.5291818017329
31,1000,0.0457944926846939,-0.00156096202246749,0.0458210886239521,-1.95224178338843,80.2388367974164
32,794.33,0.0460085685889141,-0.000915484339298237,0.0460176758993359,-1.13992826523252,82.0524407928375
33,630.96,0.0460333761749406,-0.000409828442385776,0.0460352004602541,-0.510082502473106,83.7652077885132
34,501.19,0.0462653562611579,-6.66552423590952E-06,0.0462653567413143,-0.00825469498519878,85.5496977840078
35,398.11,0.0464955997454363,0.000310728130248409,0.046496638025332,0.382899575420914,87.3529157794551
36,316.23,0.0467236548710646,0.000563318487069654,0.0467270505406476,0.690746651249211,89.0698317751203
37,251.19,0.0469564228727248,0.000764288644246452,0.0469626424526333,0.932495375435979,90.8339627706663
38,199.53,0.0471836132869856,0.000931130390638459,0.0471927999446968,1.13053905735309,92.56730476629
39,158.49,0.0473903184942282,0.00107335252049735,0.0474024722205251,1.29748139652314,94.318375761869
40,125.89,0.0476415892627574,0.00119728581882923,0.0476566314463501,1.43960327489442,96.1146147573339
41,100,0.0478420020889694,0.0013085422574484,0.0478598939271754,1.56672500939439,97.9314337527469
42,79.433,0.0480535695583332,0.00140963472488343,0.0480742406841248,1.68026987557772,99.738678748184
43,63.096,0.0482600785869172,0.00150823167429746,0.0482836405835224,1.7900342187297,101.650041743358
44,50.119,0.0484756520132608,0.00161299630173227,0.0485024802992605,1.90577725984637,103.719143738134
45,39.811,0.0487009108150943,0.00172861589415258,0.0487315793621475,2.03283330133702,105.666534733218
46,31.623,0.0489242880206187,0.00186424967673945,0.0489597935573842,2.18218784241752,107.684637728122
47,25.119,0.0491660089890213,0.00201685187012455,0.0492073585084035,2.34902832509697,109.74931072291
48,19.953,0.0494607453469804,0.00218253130742538,0.0495088757010977,2.52662515993085,112.044257717115
49,15.849,0.049801093714977,0.00237262613477556,0.0498575800654558,2.72762587882889,114.384596711207
50,12.589,0.0501797254070009,0.00256602217033143,0.0502452914381103,2.92736334861962,116.855961704967
51,10,0.0505945741807261,0.00274943094432701,0.0506692244567313,3.11053107947121,119.583432698081
52,7.9433,0.0510587459385105,0.00290793509291424,0.0511414863229254,3.25962991338067,122.307912691202
53,6.3096,0.0515982347795507,0.00302952156142295,0.0516870954229077,3.36018766161278,125.131061684074
54,5.0119,0.0521484464413717,0.00309542997976791,0.0522402350014647,3.39697974980888,127.916286677042
55,3.9811,0.0526602750347996,0.00310674076480455,0.0527518379293124,3.37630309792244,130.778057669817
56,3.1623,0.0531664925749384,0.00307448758770123,0.0532553134123526,3.30958827104915,133.716746662398
