Index,Frequency (Hz),Z' (Ω),-Z'' (Ω),Z (Ω),-Phase (°),Time (s)
1,1000000,1.32864275257397,-1.45984687112545,1.97394134945852,-47.6938963423004,19.0483339519076
2,794330,0.95711785769209,-1.337573363919,1.64474225864683,-54.4138966968322,20.8969399472403
3,630960,0.702822836821267,-1.16712188508496,1.36239988057903,-58.9442961988985,24.3006479386468
4,501190,0.512745406362845,-0.994047366231973,1.11849810820534,-62.7145981596103,27.6435989302066
5,398110,0.379212847051644,-0.831521825177576,0.913909694179716,-65.4847955443262,30.8897649220108
6,316230,0.286932473005757,-0.687318382849367,0.744806554393736,-67.3410930159724,35.3560779107345
7,251190,0.222765194094688,-0.561877612441474,0.604425994694947,-68.373372959155,38.529658902722
8,199530,0.180962231554125,-0.458490672268616,0.492910768604599,-68.4612868958631,40.2503478983776
9,158490,0.150939713936152,-0.372700767187525,0.402105283607785,-67.9525935943984,42.0936978937236
10,125890,0.130070384833492,-0.30253050493709,0.329306865139832,-66.7351294898999,43.8049298894032
11,100000,0.11514082392209,-0.245365107042384,0.271037718938487,-64.8610610171978,47.008459881315
12,79433,0.104474955002397,-0.198939287673115,0.224703930545594,-62.293341425575,48.7237438769844
13,63096,0.0965802829740587,-0.161244070506952,0.187955849424805,-59.0796766957904,50.5906458722709
14,50119,0.0906359548646261,-0.130593639810924,0.158964068497532,-55.2381767856577,52.4136348676683
15,39811,0.0861302569678841,-0.10565622073138,0.136314555879377,-50.8133071582318,54.23095186308
16,31623,0.0827734323216148,-0.0853973494665159,0.118929173856574,-45.8938959469427,55.9574778587209
17,25119,0.0802129170333756,-0.0688858777840108,0.105732569329781,-40.6555831968649,57.7082748543006
18,19953,0.0779421927124126,-0.0552452122503684,0.0955354325965351,-35.3289095864934,59.4399328499286
19,15849,0.0765517193973934,-0.0443654060582844,0.0884785567095989,-30.0943563576154,61.2613128453301
20,12589,0.0755413000009797,-0.0355361911356966,0.0834823866828852,-25.1932643577235,62.9914618409618
21,10000,0.0748694106296715,-0.0283881602458108,0.0800706955769475,-20.7651749691916,66.1198668330634
22,7943.3,0.074430095912649,-0.0225984064028672,0.0777851345021353,-16.8892973957508,67.7456908289586
23,6309.6,0.0741656914937446,-0.017929103040227,0.076302048010341,-13.590171756929,69.4677128246109
24,5011.9,0.0736467462036391,-0.0140948914480999,0.0749833927701125,-10.8345440583476,71.2153928201984
25,3981.1,0.0736275432433487,-0.0110777701914006,0.0744562429650104,-8.55636497169124,72.9172208159017
26,3162.3,0.0736043960835034,-0.00862580893090335,0.0741081082104361,-6.68408968512343,74.6242868115918
27,2511.9,0.073580832401902,-0.00663926874290351,0.0738797589763075,-5.15589068315878,76.4694938069331
28,1995.3,0.0735836575528331,-0.00504052087073117,0.0737560947278318,-3.9186707232317,78.1920128025841
29,1584.9,0.0736623772155058,-0.00375599725649624,0.0737580729983524,-2.91894704228886,79.8705077983464
