Index,Frequency (Hz),Z' (Ω),-Z'' (Ω),Z (Ω),-Phase (°),Time (s)
1,1000000,1.12668045809195,-1.28723479931955,1.71066720411234,-48.8052524353191,14.4305429635664
2,794330,0.804365430693461,-1.17499442172317,1.42394369171511,-55.6056454294709,16.2838819588872
3,630960,0.584306042396183,-1.01865283202497,1.17433689517667,-60.1611307942432,18.0887509543303
4,501190,0.421654039473153,-0.864565362268449,0.961907165291122,-64.0012132781019,21.5034959457089
5,398110,0.30799857557678,-0.7216265833869,0.78460693879673,-66.8866497507882,26.1640029339422
6,316230,0.229502462544468,-0.594442296861916,0.637207206968381,-68.8894073961445,30.5997419227431
7,251190,0.175074092850461,-0.485123267734765,0.515747537934083,-70.1562072220779,33.7252569148519
8,199530,0.140203013067351,-0.395007787304675,0.419151567937541,-70.4583261096554,35.4606449104705
9,158490,0.115276108092772,-0.320689241064301,0.340778770511623,-70.2283358303064,37.3258779057612
10,125890,0.0979672463192677,-0.259959042092421,0.277806200285359,-69.3507578207791,39.0544049013971
11,100000,0.0855835335873681,-0.210510123674103,0.227242279056047,-67.8756492756741,42.3574048930578
12,79433,0.0767442079410126,-0.170463502341426,0.186942448585116,-65.7622957907444,44.0872798886903
13,63096,0.070218848970101,-0.137941752935803,0.15478570332459,-63.0217628575362,45.9078728840938
14,50119,0.0653641711956793,-0.11153208050374,0.129274436210686,-59.6272607160368,47.7388148794711
15,39811,0.0617141972757644,-0.0900664185775946,0.109181508969177,-55.5807603686892,49.5610888748703
16,31623,0.0586777151350025,-0.0722821297060998,0.0931009158296197,-50.9307464912548,51.3440308703688
17,25119,0.0566570917862018,-0.0581195369629198,0.0811659203511812,-45.7300040366237,53.0762938659952
18,19953,0.0551754165352217,-0.0465860864674272,0.0722121183887152,-40.1753011388459,54.8020168616382
19,15849,0.0541137354488735,-0.0372036883497289,0.0656689484540024,-34.5088790431043,56.6331388570151
20,12589,0.0533810994847841,-0.0295850285112509,0.0610312681681771,-28.9962245491377,58.3725078526236
21,10000,0.052813480674195,-0.0233420494263873,0.0577417960609772,-23.8440591081631,61.5164888446858
22,7943.3,0.0525628316870417,-0.01829902017621,0.055657033826549,-19.1948528362589,63.169223840513
23,6309.6,0.0524886192591795,-0.0142058981048666,0.0543770419635066,-15.1441320061375,64.9124708361118
24,5011.9,0.0521898072169906,-0.0108045230817508,0.0532964698302874,-11.6963508973691,66.7359928315078
25,3981.1,0.0523315303943147,-0.00810435662863944,0.052955355439986,-8.803215912876,68.4430518271979
26,3162.3,0.0525418217500258,-0.00589734358061479,0.0528717475984982,-6.4041289006531,70.1660168228478
27,2511.9,0.052745115156844,-0.00407235079803153,0.0529020908275936,-4.41494028380864,71.9065408184534
28,1995.3,0.0530294496664643,-0.00256098653618299,0.0530912533659414,-2.76487509457557,73.6158858141378
29,1584.9,0.05333078947073,-0.00130685882524496,0.0533467992063296,-1.40373907214215,75.2976898098916
30,1258.9,0.0537284977315759,-0.000267446550186833,0.0537291633672921,-0.285201199698093,77.0391318054949
31,1000,0.0543106108802837,0.000656214263845352,0.0543145751281335,0.69224922480827,78.7537478011659
32,794.33,0.0547963516516584,0.00137374226542345,0.0548135687776668,1.43610200403331,80.5817687965506
33,630.96,0.055080365673174,0.00195902213226927,0.0551151925552772,2.03695828521582,82.2884687922416
34,501.19,0.0556404702319789,0.00246218291867466,0.0556949214234184,2.53378006711033,84.0616617877647
35,398.11,0.0562323611608988,0.00288139882648118,0.0563061355531261,2.93332389553812,85.7605247834755
36,316.23,0.0568812235894804,0.00322952609673838,0.0569728306813517,3.2495744307983,87.4711417791566
37,251.19,0.0575214742742311,0.00350959992340632,0.0576284417133016,3.49150116041899,89.2182777747455
38,199.53,0.0581869255125364,0.00373050902697863,0.05830638899985,3.66835478006399,90.9436987703892
39,158.49,0.0588864449164211,0.00390149628662927,0.0590155493761541,3.79056746172416,92.6988697659579
40,125.89,0.0595732890997691,0.00402551968668259,0.0597091415355517,3.86574594821187,94.5047757613984
41,100,0.0602582067698215,0.00411811086718069,0.0603987609163379,3.90957639137303,96.3130477568329
42,79.433,0.0609324590338964,0.00416191462828788,0.0610744307979257,3.90744676868594,98.1307557522437
43,63.096,0.0615733355138162,0.00418167156351118,0.0617151685030679,3.88520114428311,100.003050747517
44,50.119,0.0621799789866266,0.00418487358786902,0.0623206462877574,3.85034776110912,102.102199742217
45,39.811,0.0627304077061556,0.00419451477499007,0.0628704859626369,3.82542995219428,104.051491737295
46,31.623,0.0632660692897681,0.00422559305316874,0.0634070276864381,3.8211571294851,106.084649732162
47,25.119,0.0637871926932903,0.00430297152996411,0.0639321633896322,3.85922538341178,108.159665726923
48,19.953,0.0642476513116453,0.00442480989447439,0.0643998419381988,3.9398051782556,110.46989872109
49,15.849,0.0647411724576244,0.00465057526723331,0.0649079907369198,4.10869046301274,112.820690715155
50,12.589,0.0651972218364001,0.00498371629254022,0.0653874235864153,4.37122440576533,115.298540708899
51,10,0.0656785356475136,0.00543962076105852,0.0659034105249937,4.73453927575356,117.988426702108
52,7.9433,0.0662520601676215,0.00603431175726815,0.0665262985204953,5.20420443256086,120.698328695266
53,6.3096,0.0669655991037659,0.00677466226951322,0.0673074105295417,5.77674823467136,123.531476688113
54,5.0119,0.0677516314436229,0.00765855001971602,0.068183113390905,6.44925910536539,126.31697468108
55,3.9811,0.0687598629598049,0.00866882251895812,0.0693041646520348,7.1855903571397,129.179050673854
56,3.1623,0.0699932488597379,0.00978601898269239,0.0706740479488109,7.95914423444155,132.120221666429
57,2.5119,0.0715251746050702,0.0109513083479279,0.0723587020116943,8.7050239824991,135.132525658823
58,1.9953,0.0733532698738623,0.0121039803225628,0.0743451985055972,9.36991036949126,138.26668565091
59,1.5849,0.0754518076416909,0.0131503774944865,0.0765892140229042,9.88668254809119,141.424740642937
60,1.2589,0.0777960104741318,0.0140191196545386,0.079049066797651,10.2152715742105,144.754742634529
61,1,0.080348691938896,0.014625154856699,0.0816688891247704,10.3160986990275,148.435216625237
62,0.79433,0.0830342043785693,0.0149642971101052,0.0843718512584708,10.2160977251519,152.083816616025
63,0.63096,0.0856142561508567,0.0150392582162357,0.0869251410350258,9.96310040731229,156.018244606092
64,0.50119,0.088121925758142,0.0149531185165763,0.0893815951563535,9.63059768519902,160.305981595266
65,0.39811,0.090465965114859,0.0146524178735888,0.0916448808919797,9.20007946569608,164.907237583649
66,0.31623,0.0926809287588527,0.0143551506610667,0.0937860592311322,8.80445843886366,170.070345570614
67,0.25119,0.0946390514598414,0.0141526237125886,0.0956914145530759,8.50516540180656,175.861734555992
68,0.19953,0.0964639414186723,0.0138862352515197,0.0974582963296897,8.19160271352358,182.455162539345
69,0.15849,0.0982054995647269,0.0138510245345871,0.0991774723685541,8.02811332116657,190.131571519964
70,0.12589,0.0998454940115436,0.0141031119598146,0.100836602686526,8.03980522069377,199.141999497215
71,0.1,0.101554817362579,0.0144435589907168,0.102576787461224,8.09456305724879,209.755767470418
