Index,Frequency (Hz),Z' (Ω),-Z'' (Ω),Z (Ω),-Phase (°),Time (s)
1,1000000,1.16802638000406,-1.37521850577492,1.80430362273404,-49.6574655420017,19.2508079513964
2,794330,0.833573603160519,-1.24427048438521,1.49768287370799,-56.1806995801293,21.1444089466155
3,630960,0.608306031916207,-1.07345799203003,1.23383479004232,-60.4606856640353,24.5340819380574
4,501190,0.44250864564429,-0.906851458591817,1.00905573157287,-63.9894032924013,30.6812199225374
5,398110,0.327713900990457,-0.753650080937192,0.821818012335468,-66.4988798808918,35.3079949108559
6,316230,0.249216035096798,-0.619350063511514,0.667610015893324,-68.0809761648117,39.7371328996734
7,251190,0.194978421695369,-0.504706190829137,0.541059076245907,-68.8774241150382,42.8708598917615
8,199530,0.160192376699694,-0.410182611894103,0.440353690404616,-68.667407500784,44.581714887442
9,158490,0.135406273974147,-0.332719222653956,0.359217121188585,-67.8552206192652,46.3962748828607
10,125890,0.118151680385844,-0.269442606679285,0.294209343617986,-66.3223533347543,48.1335008784746
11,100000,0.105875683104485,-0.218056315034467,0.24240094224085,-64.1014404332479,51.3478518703591
12,79433,0.0971347086747809,-0.176370926938232,0.201350081942833,-61.1566185521519,52.9629128662815
13,63096,0.0907674765997426,-0.142658812266936,0.169086579969251,-57.5332113648871,54.8081398616227
14,50119,0.0860066660076437,-0.115365316806285,0.143896848191907,-53.2948892019498,56.6310458570204
15,39811,0.0823929172838496,-0.0932653789851389,0.124446871136983,-48.5418337274428,58.4535918524189
16,31623,0.0796713104585479,-0.0753836626987576,0.109682333637019,-43.416035757487,60.2662558478423
17,25119,0.0771681656939568,-0.0605684765367635,0.0980992667992704,-38.1279932354078,61.9805578435141
18,19953,0.075536315734057,-0.0487506568004769,0.0899019551130732,-32.837940326422,63.8027878389134
19,15849,0.0743836966630933,-0.0391656217933925,0.0840647385039063,-27.7683763225508,65.6254388343117
20,12589,0.073468846561708,-0.0313266940148898,0.0798688498290186,-23.0931212328419,67.3840308298717
21,10000,0.0728513801873104,-0.0249520388028861,0.0770060246709098,-18.9066425180523,70.5902458217768
22,7943.3,0.0725006016677142,-0.0197861943767903,0.0751520507377988,-15.2649035225578,72.2288958176396
23,6309.6,0.0723018585452513,-0.0156116910703581,0.0739681258865859,-12.1844610777962,73.9915028131894
24,5011.9,0.0718445634021159,-0.0121756044652914,0.0728689689410786,-9.6186113314577,75.8097898085987
25,3981.1,0.0718892053553847,-0.00947141879884071,0.0725104518031139,-7.50550375931263,77.5262898042649
26,3162.3,0.0719144399917702,-0.00725979395895406,0.0722799508000413,-5.76450476276815,79.2281767999681
27,2511.9,0.0719858172939824,-0.00545883050732576,0.0721924976849418,-4.33655541184307,80.9672707955773
28,1995.3,0.0720873148719653,-0.00400165641507264,0.0721982978990097,-3.17729897319808,82.6841317912426
29,1584.9,0.0722004151331901,-0.00282020307872038,0.0722554737774946,-2.23687951377326,84.3458777870471
30,1258.9,0.0723692661175673,-0.00186572809071623,0.0723933119818658,-1.47679640012282,86.0431827827618
31,1000,0.0727582413347605,-0.00104200280103524,0.0727657024425973,-0.820501986071124,87.7484397784565
32,794.33,0.0730093680295156,-0.000419793426399268,0.073010574895628,-0.329438908871705,89.5511147739052
33,630.96,0.0732521352665201,9.59858568207844E-05,0.0732521981539754,0.0750774202164864,91.2619817695856
34,501.19,0.0731862378100824,0.000516342667871531,0.0731880592347181,0.40422579015742,93.0262757651312
35,398.11,0.0734305107027041,0.00088562016339232,0.0734358510887819,0.690991210981722,94.7181977608595
36,316.23,0.0737771361303937,0.00120877139819721,0.0737870377769411,0.938655347945371,96.43305075653
37,251.19,0.0740893779207407,0.00149198491603056,0.0741043989225471,1.15364561903343,98.1835307521104
38,199.53,0.0744520590388772,0.00174176975542604,0.0744724301806337,1.34016247363718,99.9424687476695
39,158.49,0.0747729559319432,0.00195999410952435,0.0747986397985263,1.5015279149096,101.693233743249
40,125.89,0.0752117587328253,0.00215071086197217,0.0752425026756588,1.63794979030305,103.486252738722
41,100,0.0756395488209054,0.0023082581677617,0.0756747606643006,1.74792713484466,105.295349734155
42,79.433,0.0760650178138462,0.00241019761000206,0.076103193018033,1.81486795046176,107.118485729552
43,63.096,0.0765050999172574,0.00246878741863251,0.0765449229189496,1.84826935090123,108.962444724896
44,50.119,0.0769898501341614,0.00248529077164869,0.0770299532253543,1.84890919221429,111.046858719634
45,39.811,0.0774293151570272,0.002457302961761,0.0774682979258749,1.81773336125542,112.995249714714
46,31.623,0.0778696721469052,0.00239110701842615,0.0779063747907709,1.75880162721463,115.030035709577
47,25.119,0.0782416051837167,0.00229312528063253,0.0782752017261998,1.67875902305463,117.10417370434
48,19.953,0.0786508959399163,0.00215945064864694,0.0786805354535382,1.57272629363829,119.422181698488
49,15.849,0.0789678686425995,0.00201488164271041,0.078993569523025,1.4615966433045,121.769351692562
50,12.589,0.0792776293107472,0.00186952181688183,0.0792996697405231,1.35089635465244,124.231471686346
51,10,0.0795094740623568,0.00172561998275068,0.0795281977036916,1.24331375309402,126.921533679554
52,7.9433,0.0797388845852234,0.00159507011799578,0.079754836615574,1.14597287487091,129.621868672736
53,6.3096,0.0799336695184192,0.00148043913696666,0.0799473778351618,1.06104496616091,132.438911665624
54,5.0119,0.0801042880116348,0.00138019175949472,0.0801161774371688,0.987104943635337,135.221211658599
55,3.9811,0.0802436952434596,0.00131189311381027,0.0802544185068167,0.936637358519997,138.085871651367
56,3.1623,0.0803969560423604,0.00126590076601558,0.0804069216275976,0.902083630721166,141.02338764395
57,2.5119,0.0805215461792935,0.00123999082429055,0.0805310932270786,0.88225610368539,143.950846636559
58,1.9953,0.0806249244546316,0.00124465832354934,0.0806345311740412,0.884441194760217,146.993068628878
59,1.5849,0.0807593240255862,0.00127502930980182,0.0807693884885262,0.904511400585049,150.167885620863
60,1.2589,0.0808286247322628,0.00133448890532712,0.0808396402561727,0.945873274152107,153.486837612483
61,1,0.0809580784667418,0.00142452434054895,0.0809706103387145,1.00806259455839,157.172357603178
62,0.79433,0.0810570365592178,0.00157049351658506,0.0810722494177138,1.10997634341473,160.789442594046
63,0.63096,0.0811909547181998,0.00175402380147611,0.0812098991967662,1.23760745157496,164.661824584269
64,0.50119,0.0813376711691577,0.00197856145799509,0.0813617321390412,1.39346095882474,168.913416573535
65,0.39811,0.0815012597051884,0.0022922265268584,0.0815334878193188,1.6110216351079,173.590858561725
66,0.31623,0.0816522171708449,0.0026675653246483,0.0816957800236713,1.8711787425771,178.75769154868
67,0.25119,0.0818548689161797,0.00309425455803767,0.0819133321050664,2.16484804535018,184.603101533922
68,0.19953,0.0820441512839574,0.00366606820665482,0.082126017899328,2.55850782073552,191.200797517264
69,0.15849,0.0822986399027331,0.00434570562146124,0.0824132955729119,3.02264484420507,198.896972497833
70,0.12589,0.0825489040377442,0.00513475406502634,0.0827084473142919,3.55935894425459,207.895114475115
71,0.1,0.0828078279527702,0.00607681338751446,0.0830305006079228,4.1971003386288,218.502051448335
