Index,Frequency (Hz),Z' (Ω),-Z'' (Ω),Z (Ω),-Phase (°),Time (s)
1,1000000,1.37887124169018,-1.47310115523746,2.01774946777893,-46.8923791227026,18.9894039520564
2,794330,1.00646674772633,-1.35812345197169,1.69040664488587,-53.4589052926918,20.9660359470658
3,630960,0.746603737304743,-1.19009631186684,1.40490084065619,-57.8980056055838,24.3813109384431
4,501190,0.551153573275958,-1.02015659606831,1.15952134169085,-61.61925735138,27.7113189300356
5,398110,0.411636772100461,-0.859792398225981,0.953251173716808,-64.4166259471741,32.3328509183674
6,316230,0.312874933711661,-0.715232377388657,0.780671555655838,-66.3732601679627,35.4413409105192
7,251190,0.242441461841444,-0.589335942822034,0.637255612703216,-67.6386773568709,38.5406029026943
8,199530,0.19571079712973,-0.484755559610383,0.522772100141476,-68.0145480261178,41.7589418945688
9,158490,0.161136799359531,-0.397397846078988,0.428824108669339,-67.9284396798063,43.4729698902413
10,125890,0.13610198717185,-0.325144851232365,0.352481099060706,-67.2863613296348,45.1952948858928
11,100000,0.117620790425995,-0.265619097877966,0.290496394982692,-66.1153980481168,48.4124118777704
12,79433,0.103990851923486,-0.216766906768327,0.240420442462119,-64.3712969950313,50.0411328736583
13,63096,0.0937443031097882,-0.176656077090201,0.199988409510249,-62.0468986918855,51.8936188689812
14,50119,0.0859954642655011,-0.143746697686238,0.167506217705307,-59.1103194151506,53.7048908644082
15,39811,0.0801395337004335,-0.116858633283479,0.141697865314215,-55.5583763786079,55.5057568598614
16,31623,0.075636093774139,-0.0948450989729614,0.12131121745577,-51.4287001986805,57.2429478554755
17,25119,0.0722182330486934,-0.0768836978130451,0.105482587065748,-46.7922252873942,58.9748938511027
18,19953,0.0692213670870389,-0.061891427560723,0.0928555139283759,-41.8001758780716,60.7916718465158
19,15849,0.0672051753939061,-0.0498479831819802,0.083674112048092,-36.5653754538377,62.5179018421575
20,12589,0.065669377860775,-0.0399185480886156,0.0768502288228497,-31.2942287154366,64.260045837759
21,10000,0.0646818241277189,-0.0317594644178205,0.0720583232707782,-26.1515298997688,67.3798668298822
22,7943.3,0.0639461678490499,-0.0249952628680105,0.0686576692614875,-21.3495225564392,68.994769825805
23,6309.6,0.0635635353380141,-0.0194351417331734,0.0664683966923793,-17.0014992661914,70.7259148214342
24,5011.9,0.0630664036373376,-0.014773125646889,0.064773578788935,-13.1836669732678,72.5426948168473
25,3981.1,0.0631151079198486,-0.0110206863085974,0.064070058330289,-9.90470129420731,74.26852481249
26,3162.3,0.0632838987353074,-0.0079171724763865,0.0637772173990172,-7.13097572126326,75.9737278081848
27,2511.9,0.0635399715798253,-0.00532482480187838,0.0637626987159084,-4.79035115983406,77.7100088038011
28,1995.3,0.0638991969828364,-0.00315859652257158,0.06397721553056,-2.82988011889073,79.4204927994825
29,1584.9,0.064353167128094,-0.00133562057023947,0.0643670257330882,-1.1889770178712,81.0906287952658
30,1258.9,0.064860843328752,0.000219256927051424,0.0648612139180032,0.193683092187712,82.7914747909716
31,1000,0.0657193794714239,0.00160945001165227,0.0657390840174171,1.40287789105749,84.5131137866249
32,794.33,0.0664379705529462,0.00278809472650175,0.0664964465471509,2.40302920826311,86.3292837820395
33,630.96,0.0669037428175213,0.00382146834584573,0.0670127929824696,3.26911987388825,88.0286797777489
34,501.19,0.0677486182755395,0.00478912827098866,0.0679176783160375,4.04349422052372,89.7906517733004
35,398.11,0.0686870073113559,0.00569245426474394,0.06892248551051,4.73757659966803,91.4913547690065
36,316.23,0.0697063624471179,0.00655107212572773,0.0700135237765209,5.36894353221345,93.2178697646475
37,251.19,0.0708758457459612,0.00738622977359721,0.0712596793458521,5.94952544532812,94.9740687602135
38,199.53,0.0720611322719742,0.00818817209637921,0.0725248436509786,6.48260826067004,96.7367647557631
39,158.49,0.0733899656890091,0.00898115476062659,0.0739374614432242,6.97692565581534,98.4972107513184
40,125.89,0.0748212753109433,0.00975669765130879,0.0754547307212413,7.42945092717964,100.275650746828
41,100,0.076344692938995,0.0105223299022015,0.0770664101053124,7.8474416061639,102.052401742342
42,79.433,0.0779944250691141,0.0112562864964804,0.0788025020386567,8.21231903038126,103.870319737753
43,63.096,0.0797314774195478,0.0119768254564204,0.0806260059752275,8.54278575046514,105.742130733027
44,50.119,0.0815316257194796,0.0126783764208085,0.0825114975087049,8.83884978439477,107.820558727779
45,39.811,0.0835028261113323,0.0133813408374149,0.084568210641981,9.10425144604344,109.799650722783
46,31.623,0.0855543584801971,0.0140628654564766,0.0867024361814882,9.33443460576582,111.837611717637
47,25.119,0.0876909124194879,0.0147261473962651,0.0889188143088898,9.53287011929359,113.829003712609
48,19.953,0.089855119093274,0.0153457914333408,0.0911561064437378,9.69168219375861,116.140594706773
49,15.849,0.0921640870694446,0.0159745066612558,0.0935382478369927,9.83320077602743,118.484524700855
50,12.589,0.0944959360581503,0.0165867397379892,0.0959406163553362,9.95562967274556,120.95433569462
51,10,0.0968616255187611,0.0172359834506986,0.0983831978726523,10.0898517703344,123.656252687798
52,7.9433,0.0991843258076767,0.0179247005715818,0.100790998489469,10.2439881047035,126.355913680982
53,6.3096,0.102054126371488,0.0188010890550346,0.103771506971341,10.4383684326008,129.191446673823
54,5.0119,0.104463362137378,0.0197318271032336,0.106310578165471,10.6964359055201,131.982461666776
55,3.9811,0.106858916814492,0.0208215306860144,0.108868564070971,11.0259657770181,134.805394659649
56,3.1623,0.109235713032574,0.0221457182666633,0.111457946505762,11.4604370921031,137.736333652249
57,2.5119,0.111694502024587,0.0238414771994062,0.114210672958224,12.049108711159,140.727753644697
58,1.9953,0.113944068855275,0.0259214382941318,0.116855345579619,12.8162473042591,143.788909636968
59,1.5849,0.116409465281739,0.0286115225595847,0.119874029006946,13.8086407321758,146.972346628931
60,1.2589,0.118674622482486,0.0320903323483857,0.122936794539269,15.1312554824675,150.300709620527
61,1,0.121234156136677,0.0364056660003941,0.126582357108344,16.7146001051658,153.974597611252
62,0.79433,0.124320214182613,0.041952346656933,0.131207907705421,18.6471697731528,157.606524602082
63,0.63096,0.127405524497663,0.0487985518936651,0.136431178032894,20.9577167707585,161.517596592207
64,0.50119,0.131061336715089,0.0575524447665259,0.143141041913736,23.7075283439702,165.743213581539
65,0.39811,0.135973714939541,0.0676653293645384,0.151879715408184,26.4565618408757,170.42412356972
66,0.31623,0.142209483929464,0.0802642864093189,0.163296947284025,29.440765817537,175.568549556732
67,0.25119,0.149402537676904,0.0953376262815992,0.177229741435541,32.5430013171581,181.391303542031
68,0.19953,0.160139232173456,0.112211892597344,0.195540488189484,35.0194885759645,188.013355525312
69,0.15849,0.173539041932121,0.132063585931796,0.218074734446436,37.2712132166102,195.708226505884
70,0.12589,0.189405301481633,0.154528829743708,0.244445346552779,39.2097423054559,204.643297483325
71,0.1,0.21079371395113,0.181095750089482,0.277902249976108,40.6663241819585,215.24858145655
