Index,Frequency (Hz),Z' (Ω),-Z'' (Ω),Z (Ω),-Phase (°),Time (s)
1,1000000,1.36862168530704,-1.418839607915,1.97135261951815,-46.032108966936,23.6230809403575
2,794330,1.00652189967944,-1.31807504765099,1.658435457223,-52.6335540026239,25.5131369355855
3,630960,0.74911073939551,-1.16176190645751,1.38233773990783,-57.1858450694275,28.9223239269782
4,501190,0.553803933808422,-0.999211928921778,1.14241992104535,-61.0029952073222,32.2354909186132
5,398110,0.41401189436508,-0.843893073852556,0.939979451249908,-63.867543090246,36.8634749069287
6,316230,0.315062536517007,-0.702525924559278,0.769939657761827,-65.8451467339298,39.9794438990616
7,251190,0.244668769370715,-0.579365213009761,0.62890925955278,-67.1054280067334,43.0901278912079
8,199530,0.198062187246463,-0.476845728719889,0.516343373168723,-67.4440027831697,46.3170558830607
9,158490,0.163496629832724,-0.390783860508468,0.42360733421479,-67.2964812255587,48.0776818786155
10,125890,0.138547199033042,-0.319815632399038,0.348536031260324,-66.5772765591978,49.819428874218
11,100000,0.120230096897487,-0.261477462794462,0.287794613829739,-65.3065292184978,53.1285498658633
12,79433,0.10663449009817,-0.21326688609199,0.238440095583504,-63.4347237845062,54.7778588616992
13,63096,0.0964677580456849,-0.173693591325068,0.198684403035972,-60.9526261206652,56.6004368570976
14,50119,0.088852202399641,-0.141287376500147,0.166903674703588,-57.8352090383775,58.4338908524686
15,39811,0.0831311979166904,-0.114819619620707,0.141754510040802,-54.0948744740835,60.2597388478588
16,31623,0.0787831054359824,-0.0931825992795198,0.122023663732182,-49.7864780063063,61.9989258434678
17,25119,0.0754340791510129,-0.0754756491868189,0.106709296303242,-45.0157828628537,63.8573558387757
18,19953,0.0725227332053313,-0.0607564149325802,0.0946091369109322,-39.9548216811319,65.6781738341786
19,15849,0.0705749426364998,-0.0489232737897056,0.0858737983697457,-34.7300966719582,67.4016408298272
20,12589,0.0690574519564958,-0.0391422206032216,0.079379122598294,-29.5448513807733,69.2170908252436
21,10000,0.0680664815281846,-0.0310969376979488,0.0748335849857322,-24.5538239213157,72.3622908173028
22,7943.3,0.0673705416906019,-0.024446654142261,0.071668882971876,-19.9442448009825,73.9845018132071
23,6309.6,0.0670456541533885,-0.0189917844554371,0.0696836251759161,-15.8156465388707,75.7157278088362
24,5011.9,0.0665859564371504,-0.0144190472477221,0.068129277980778,-12.2186213424263,77.4306918045063
25,3981.1,0.0666211437030091,-0.0107237265268684,0.0674787010761177,-9.14422449109291,79.1657998001256
26,3162.3,0.0668028290685886,-0.0076655410488191,0.0672411963838999,-6.5459882570184,80.8672757958298
27,2511.9,0.0670651296598395,-0.00511138567413164,0.0672596303870368,-4.3583862888494,82.5968897914629
28,1995.3,0.0674702339753616,-0.00297868975816766,0.0675359538717374,-2.52786438071921,84.335225787074
29,1584.9,0.067913818707095,-0.00117944963679281,0.0679240596020725,-0.99494763933845,86.0156407828314
30,1258.9,0.0684168866824165,0.000357338604371156,0.0684178198585193,0.299250794815571,87.7060277785636
31,1000,0.0692809452056989,0.00173971681974924,0.0693027848156766,1.43845450895698,89.4064727742704
32,794.33,0.0700365496640637,0.00291059645898171,0.0700970032212069,2.37974296617429,91.2493227696176
33,630.96,0.0705068879514675,0.00394010794307329,0.0706168938654474,3.19851016940505,92.9594987652998
34,501.19,0.0713637792163486,0.00490996380712843,0.0715324872252255,3.93585608814929,94.6751517609682
35,398.11,0.0723082313881309,0.00581978599711135,0.0725420583905065,4.60157758876212,96.3917827566341
36,316.23,0.0733742743945919,0.00669367469091216,0.0736789618805845,5.21246277414492,98.1571907521769
37,251.19,0.0744884656889977,0.0075371812717091,0.0748688227650441,5.77785864035398,99.9028337477696
38,199.53,0.075733088048947,0.00836778382164652,0.0761939658471415,6.30506239921457,101.624254743423
39,158.49,0.0770463268819898,0.00918250826428128,0.0775915906785652,6.79654647561754,103.371509739012
40,125.89,0.0785245563720343,0.00999529255180333,0.0791581444111781,7.25409795947219,105.176708734454
41,100,0.0800762717962382,0.010801129796709,0.0808014462102651,7.68200601917257,106.941276729999
42,79.433,0.0817379075239646,0.0115830064015616,0.0825545369055802,8.06563031803442,108.74720672544
43,63.096,0.0835564553925351,0.0123653225640281,0.0844664574838863,8.41796982893425,110.644718720649
44,50.119,0.0854065684768884,0.0131369102751252,0.0864109966993445,8.7444833856999,112.713816715425
45,39.811,0.0873791770998786,0.013900289035109,0.0884778990817002,9.0388792892097,114.655930710522
46,31.623,0.089505730204707,0.0146691266487204,0.0906998291956165,9.30748161504046,116.693920705376
47,25.119,0.0917031445824124,0.0154216268169934,0.0929908237407619,9.54605311687563,118.762536700153
48,19.953,0.0940262192891174,0.016137930570745,0.0954010624516907,9.73891433251837,121.052405694372
49,15.849,0.096489155916835,0.0168634304678875,0.0979516845015366,9.91347048376749,123.397518688451
50,12.589,0.0989442614453547,0.0175686750921005,0.100491916179653,10.0685761807632,125.770973682459
51,10,0.101916757614639,0.0183730239082923,0.103559613219709,10.2192241889275,128.460283675669
