Index,Frequency (Hz),Z' (Ω),-Z'' (Ω),Z (Ω),-Phase (°),Time (s)
1,1000000,1.33092080926791,-1.49399310688858,2.00084122407874,-48.3038163148124,19.0230109519715
2,794330,0.954203796001506,-1.36727263263641,1.6673150081074,-55.089256455213,22.3295679436233
3,630960,0.695300119688333,-1.19120073472052,1.37927569645714,-59.7280251430176,25.6762909351736
4,501190,0.503092156613977,-1.01441959719294,1.13232011251925,-63.621306699563,28.9961399267918
5,398110,0.367858678952322,-0.848140239709165,0.924479244707239,-66.5524705728054,32.2479219185818
6,316230,0.274399314022449,-0.700880029457619,0.7526804097547,-68.6193178787823,36.6871449073739
7,251190,0.208927150203793,-0.57286460101301,0.609774060768473,-69.962784497016,38.3230289032437
8,199530,0.166743987753766,-0.467868599548837,0.496693651958446,-70.3844086793431,40.125821898692
9,158490,0.136325519531044,-0.38077953754943,0.404447405099559,-70.3017729956305,41.9328078941298
10,125890,0.114952875584689,-0.309475463185479,0.330135163106046,-69.6227763130346,43.6499618897944
11,100000,0.0995979702846088,-0.25152622691319,0.270527629845824,-68.3976975925794,46.8510718817124
12,79433,0.0883760905998396,-0.204420250839564,0.222706022242375,-66.6199399042486,48.4720578776198
13,63096,0.0799207412391519,-0.166157059155514,0.184378667929412,-64.3126707663108,50.3102998729787
14,50119,0.0734541772630648,-0.135056007286502,0.153738873618761,-61.4591424573855,52.1324808683781
15,39811,0.0684188778510795,-0.109591470333053,0.129195329699496,-58.0231196933036,53.9450458638019
16,31623,0.0645558661599055,-0.0887713889639739,0.109762558981871,-53.9747981948695,55.6817248594172
17,25119,0.0613459746452186,-0.0714622441633151,0.0941816380513158,-49.3559233106233,57.502933854819
18,19953,0.0591762166989973,-0.0575967189061249,0.0825784878255702,-44.2250512651317,59.3153158502432
19,15849,0.057585877506474,-0.046286755478891,0.0738823187302163,-38.7918537480451,61.0417848458843
20,12589,0.0564867405522398,-0.0371224508300632,0.0675931077392252,-33.3124675091948,62.7956778414562
21,10000,0.0556402497971939,-0.029634435752226,0.0630399649416697,-28.0401167845126,65.9102728335926
22,7943.3,0.0551357798869943,-0.0235910534639725,0.0599707597691333,-23.1647234738802,67.534015829493
23,6309.6,0.0548104620882701,-0.0187099675859435,0.0579158841890267,-18.8477287448997,69.298139825039
24,5011.9,0.0543316833845813,-0.0146996913727333,0.0562851023438352,-15.1391925648214,71.0240788206814
25,3981.1,0.0542950678579035,-0.0115602492204507,0.0555121045874977,-12.0196628004876,72.734125816364
26,3162.3,0.0542734264462579,-0.00902129204932667,0.0550180745615167,-9.43738206784849,74.4602598120059
27,2511.9,0.0543299485979215,-0.0069705485632593,0.054775285137784,-7.31112408671248,76.1872208076458
28,1995.3,0.0543340614233009,-0.005300301468775,0.0545919721791669,-5.5715892672552,77.9176888032767
29,1584.9,0.0544520246004596,-0.00396245071938679,0.0545960071689554,-4.16205330846748,79.5840537990696
30,1258.9,0.0545445784276885,-0.00288472478615753,0.054620808058341,-3.02740831587894,81.323081794679
31,1000,0.0548350312984792,-0.00197342602556322,0.0548705300483198,-2.06109494774633,83.0475267903252
32,794.33,0.0550202016912668,-0.00129764803826253,0.0550355020380379,-1.35106692693923,84.8491557857765
33,630.96,0.0549690434399718,-0.000762134539197622,0.0549743266058016,-0.794343361799259,86.6054487813423
34,501.19,0.0551464684576022,-0.000334923051755423,0.055147485498397,-0.34797226240277,88.3633157769041
35,398.11,0.0553414744845408,2.25114788823618E-06,0.0553414745303262,0.00233064395529634,90.0654107726067
36,316.23,0.055538964550392,0.000269232375782894,0.0555396171160899,0.277746589869526,91.7882037682571
37,251.19,0.0557354034682949,0.000479563518704793,0.0557374665816638,0.492977279716833,93.5547077637971
38,199.53,0.0559686763136416,0.000647500239273979,0.0559724216454947,0.662823893546298,95.2718577594617
39,158.49,0.0562109248013795,0.000783139447293629,0.0562163799476652,0.798202171463789,97.0184627550519
40,125.89,0.0564068605753571,0.00090200674609707,0.0564140721463872,0.916143436803684,98.8349727504657
41,100,0.0565942947993374,0.00101871401322259,0.0566034626332617,1.0312295783248,100.646024745893
42,79.433,0.0567696008057441,0.00111998009535026,0.0567806475047399,1.13021420481147,102.457758741319
43,63.096,0.0569491376032056,0.00123145629307678,0.0569624504243858,1.23875895319713,104.328869736595
44,50.119,0.0571287948565196,0.00135266876085932,0.0571448065403577,1.35636911130413,106.444634731253
45,39.811,0.0572667117705309,0.00149188763982357,0.0572861414806314,1.49230735936735,108.393002726334
46,31.623,0.0574985646550375,0.00164448160800411,0.0575220762590207,1.63823528780241,110.425908721201
47,25.119,0.0577484158238898,0.0018081483225686,0.0577767161625277,1.79339001763528,112.500782715963
48,19.953,0.0580565398484878,0.00196171061095512,0.0580896731588342,1.93526847860902,114.80331071015
49,15.849,0.0583730587495676,0.0021126903964508,0.0584112784356902,2.07279578071944,117.154799704213
50,12.589,0.0587620766456717,0.00225575055616892,0.0588053574284133,2.19838310021994,119.646763697921
51,10,0.059158014807849,0.0023649355299036,0.0592052669622077,2.28927072226975,122.340039691121
52,7.9433,0.0595396958353081,0.00244560025537035,0.0595899013321055,2.35210891475147,125.055407684265
53,6.3096,0.0601223984416627,0.00249181437391148,0.0601740137704979,2.37330490876723,127.875523677145
54,5.0119,0.0604950724964258,0.0025085505329027,0.0605470612178984,2.3745249926398,130.651434670137
55,3.9811,0.060899271054748,0.00250021874917888,0.0609505726699381,2.35095719040126,133.522907662887
56,3.1623,0.0613132213986935,0.00247247606947882,0.0613630528591868,2.30922023065955,136.424633655561
57,2.5119,0.0616351307558288,0.0024373153191375,0.0616833028400151,2.26453900995307,139.412228648018
58,1.9953,0.0619939698024188,0.00240750156403826,0.0620406991872599,2.22393240784779,142.495111640234
59,1.5849,0.062326160397493,0.00238023637954375,0.0623715944570646,2.18706326133049,145.704796632131
60,1.2589,0.0626222302495192,0.00237581655735419,0.0626672819399246,2.17269501474933,149.018775623764
61,1,0.0629157789522442,0.00239569385856834,0.0629613737956189,2.18064318570207,152.698871614472
62,0.79433,0.0632062283486616,0.00244366566902859,0.0632534489491691,2.21405446023998,156.336899605287
63,0.63096,0.0634334677319366,0.00253816385184108,0.0634842272083187,2.29135415518502,160.211714595504
64,0.50119,0.0637016315760652,0.00270666695432871,0.0637591084587481,2.43302037504441,164.495546584689
65,0.39811,0.0639802783375659,0.00289680700259433,0.0640458234935166,2.59238541339245,169.17647257287
66,0.31623,0.064291510910695,0.00314721359138699,0.0643684963982368,2.80251970489563,174.366810559766
67,0.25119,0.0646102408149249,0.00350005595244826,0.0647049736097068,3.1007872798235,180.233645544954
68,0.19953,0.0649621249241214,0.00381546276482797,0.0650740764880067,3.3613287325351,186.902263528117
69,0.15849,0.0652785302520781,0.00429711066659085,0.0654198110051718,3.76619391940294,194.577636508739
70,0.12589,0.0656995698618298,0.0048608559940413,0.0658791423822765,4.23138263902639,203.586724485993
71,0.1,0.0662277871188337,0.00549871316391175,0.0664556666742313,4.74622674022807,214.187935459227
