Index,Frequency (Hz),Z' (Ω),-Z'' (Ω),Z (Ω),-Phase (°),Time (s)
1,1000000,1.19363910453048,-1.3803232229878,1.82484698311496,-49.1482798173322,18.9603289521298
2,794330,0.858298664321739,-1.25079484001579,1.51695890814043,-55.541984994417,20.7964969474939
3,630960,0.63174745069485,-1.08046347684723,1.25160144065922,-59.6851556928546,22.6182309428945
4,501190,0.465256571368496,-0.91600045873517,1.02738528196807,-63.0729935413611,28.8600309271354
5,398110,0.348821957866766,-0.764218904930044,0.84006386241909,-65.4660305279035,33.4377209155779
6,316230,0.267813850699162,-0.630888323482354,0.68537897205319,-66.998642146557,36.5388819077482
7,251190,0.210822961145175,-0.5170378115935,0.558367638356142,-67.816745951706,39.6486048998969
8,199530,0.17327775028553,-0.422758552749422,0.456891642150302,-67.7125501610507,41.3624368955699
9,158490,0.145745433364261,-0.344907785989341,0.374437060375446,-67.092856176728,43.1750298909935
10,125890,0.125949726856677,-0.280544242264277,0.307519764507761,-65.8224077173031,44.874801886702
11,100000,0.111705256423452,-0.227912839222207,0.253815536551561,-63.8894771524938,48.1664848783913
12,79433,0.101496031594635,-0.184846776692944,0.210878579479354,-61.2296053748875,49.9014898740108
13,63096,0.0939835478376397,-0.149735170511084,0.176786675267491,-57.8849403449515,51.7022418694644
14,50119,0.0884206457973967,-0.121186671605698,0.150014732536828,-53.8846302503027,53.5204338648739
15,39811,0.0843044861850107,-0.0980616428324399,0.129318723261234,-49.3140516477485,55.3774708601853
16,31623,0.0811347302055227,-0.0792400843012867,0.113410032208786,-44.3231470634133,57.1234348557772
17,25119,0.0787621615869561,-0.0639554361444734,0.101458247127967,-39.0768444346969,58.8399158514435
18,19953,0.0766220372136361,-0.0513246609538231,0.0922234103077561,-33.8158379453952,60.6682278468274
19,15849,0.0753190284904101,-0.0411886703654473,0.0858455742552444,-28.6723130063391,62.4951898422148
20,12589,0.0743485105768244,-0.0329631803358162,0.0813281764386963,-23.9105988292497,64.2343328378239
21,10000,0.0736564269659038,-0.0262967166701122,0.0782098877445281,-19.6475113039543,67.4500238297051
22,7943.3,0.0732615744290795,-0.0208697841243647,0.0761761522868223,-15.9004887634076,69.0868748255724
23,6309.6,0.0730776685446022,-0.0164875961593415,0.0749145277434776,-12.7140508414293,70.8077298212277
24,5011.9,0.0726244583330449,-0.0128728295840324,0.0737565026941199,-10.0513927294517,72.6341508166164
25,3981.1,0.0726662889013882,-0.0100268877141362,0.073354809112504,-7.85637063794502,74.3453018122962
26,3162.3,0.0726554733358736,-0.00770393026916608,0.0730627699122611,-6.05266868696081,76.0802748079158
27,2511.9,0.0726702248453865,-0.00581373542277626,0.072902408044214,-4.5740132611098,77.8779468033771
28,1995.3,0.0727625503644934,-0.00428421604640981,0.0728885672974696,-3.36965134293364,79.5951277990416
29,1584.9,0.0728747928604842,-0.00304744096987133,0.0729384831959326,-2.39457057779572,81.2869247947702
30,1258.9,0.0729962116180949,-0.00204696812443448,0.0730249066353128,-1.60627386125828,83.0051497904321
31,1000,0.0733381176221527,-0.00117991198100911,0.0733476086088949,-0.921732747218618,84.727357786084
32,794.33,0.0734681028849628,-0.000527267091489653,0.0734699949101758,-0.411194234950324,86.5452427814943
33,630.96,0.0737027251913504,1.26067223353471E-05,0.0737027262695293,0.00980034285555994,88.2821927771089
34,501.19,0.073616561984407,0.00045492412190086,0.0736179676054747,0.354062994734027,90.0183997727254
35,398.11,0.0739250169533288,0.000841785676856093,0.0739298095133195,0.652400014047114,91.7182597684337
36,316.23,0.0741756349335782,0.00117691174639822,0.0741849711131458,0.909010326949118,93.4300627641118
37,251.19,0.0744464244401775,0.00146905002571188,0.0744609173990296,1.13046992520058,95.2324027595613
38,199.53,0.0748128167170732,0.00172438806341191,0.0748326871048716,1.32039764784912,96.9539067552149
39,158.49,0.0751834190781265,0.00194967049394675,0.0752086944396202,1.48547195423877,98.6964017508155
40,125.89,0.0755933315697681,0.00213841408880181,0.0756235716733354,1.62037355926348,100.484157746302
41,100,0.0760233245535347,0.0022973730066377,0.0760580291547428,1.73091260533248,102.271975741788
42,79.433,0.0764625796627137,0.00239559814549001,0.0765000979028885,1.79450889495549,104.0892197372
43,63.096,0.0769161539556254,0.00245080032096138,0.0769551893087055,1.8250135379791,105.967187732459
44,50.119,0.0773533784727847,0.00245937604601011,0.0773924653418507,1.82105059241973,108.072707727143
45,39.811,0.0778082062008342,0.00242544902973223,0.077846000251698,1.78545443942877,110.005798722262
46,31.623,0.0781925892505599,0.00235477102703168,0.0782280381979283,1.72494194858612,112.019392717178
47,25.119,0.0785690596349015,0.00225312661472446,0.0786013594758684,1.64262211945891,114.146009711809
48,19.953,0.0789202864443551,0.00211743636405683,0.0789486868112124,1.53688074651264,116.422001706063
49,15.849,0.0793022440057432,0.00197433678440189,0.0793268170928639,1.42616143191761,118.766143700144
50,12.589,0.0795421194553211,0.0018259268154373,0.0795630742001584,1.31502065178879,121.261989693843
51,10,0.0797558658190538,0.00168633275837564,0.0797736914698002,1.21126333033085,123.942184687076
52,7.9433,0.0799791983672797,0.00155695649892595,0.0799943515819225,1.11523711016192,126.651802680235
53,6.3096,0.0801450830668702,0.00144945906906409,0.0801581890475853,1.03610641242478,129.45787467315
54,5.0119,0.0802817913271706,0.00135451874014309,0.0802932172709299,0.966605788328866,132.245662666112
55,3.9811,0.0804154944634491,0.00128445806622224,0.0804257519848269,0.915094397418133,135.061491659003
56,3.1623,0.0805439043571715,0.00123638416590269,0.0805533933171215,0.879446207592955,137.996879651591
57,2.5119,0.0806472202340806,0.0012201487321524,0.0806564498004522,0.866787958262612,141.015265643971
58,1.9953,0.0807808155150214,0.00122370064843825,0.0807900835409205,0.867873390496151,144.082819636226
59,1.5849,0.0808122272217228,0.00125640547786178,0.0808219934378023,0.890718328626463,147.289753628129
60,1.2589,0.0809352998136536,0.00132346620385835,0.0809461198496799,0.936825715791569,150.594177619786
61,1,0.0810294734218465,0.00141273910491539,0.0810417879541184,0.998843811913741,154.247202610563
62,0.79433,0.0811424427312076,0.0015600542709565,0.0811574382402231,1.10143978288793,157.938729601243
63,0.63096,0.0812388523376616,0.00174075481827201,0.0812575003090651,1.22752403493966,161.810526591468
64,0.50119,0.0812960018617651,0.00197456294869892,0.0813199779731062,1.39135850956827,166.057302580746
65,0.39811,0.0814687850463774,0.00224856993831674,0.0814998098384306,1.58098427442632,170.75698556888
66,0.31623,0.081645683914509,0.00261634181631236,0.0816875935890371,1.83541929363331,175.923036555837
67,0.25119,0.0817712380623582,0.00305978992467337,0.0818284650267497,2.14294535300294,181.719135541203
68,0.19953,0.0820734610843444,0.00359946368037201,0.0821523533025665,2.51118940722838,188.371849524407
69,0.15849,0.0822384362121593,0.00425654780360292,0.0823485190505923,2.96290642094985,196.058684504999
70,0.12589,0.0824914022953017,0.00503438077592535,0.0826448815259743,3.4923815857622,205.0099304824
71,0.1,0.0826995306455201,0.00611854328409526,0.0829255626505402,4.23133180132967,215.590345455687
