Index,Frequency (Hz),Z' (Ω),-Z'' (Ω),Z (Ω),-Phase (°),Time (s)
1,1000000,1.21648215758033,-1.45708272924082,1.89813564308855,-50.1423336913479,14.4480679635221
2,794330,0.863409387941362,-1.31368896168556,1.57202241053993,-56.6854682697692,16.3250759587831
3,630960,0.625398331343284,-1.13528778170523,1.29614868751086,-61.1508587867913,19.7921539500296
4,501190,0.450227328834973,-0.958861924139167,1.05930205191614,-64.8479050843782,23.1466069415604
5,398110,0.32917894928293,-0.796409510742789,0.861758022563516,-67.5432851821654,26.3584419334513
6,316230,0.246337011231248,-0.653850832011761,0.698715130525178,-69.3561985116791,30.8490999221135
7,251190,0.189270709740492,-0.531853246441098,0.564527481452945,-70.4108723411437,33.9774089142153
8,199530,0.153076615424959,-0.431687918746613,0.458025009559241,-70.4754841624672,35.759081909717
9,158490,0.127473413847761,-0.349713023124196,0.372221264546596,-69.9727655786025,37.5692559051467
10,125890,0.10974333488918,-0.28270667954124,0.303260063657963,-68.7843862714679,39.2802489008269
11,100000,0.0972963211513251,-0.228503875328066,0.248355783402614,-66.935828645624,42.4927568927161
12,79433,0.0884832052936773,-0.184799613018399,0.204890640564163,-64.4146102789707,44.2137948883709
13,63096,0.0820216024362754,-0.149444700559383,0.170473639579549,-61.2401486910993,46.0261738837951
14,50119,0.0771307245292172,-0.120967101769137,0.143464937796058,-57.477708341641,47.8625998791586
15,39811,0.0733074264472712,-0.0979438552085049,0.122339599253172,-53.1864766340463,49.5901398747969
16,31623,0.0703475797133827,-0.0792630417327427,0.105978355130929,-48.410285784749,51.313034870447
17,25119,0.0677195397282376,-0.0638187767448296,0.0930525245558161,-43.301393991878,53.1297368658603
18,19953,0.0659182106177464,-0.0514573833916507,0.0836245944478112,-37.9764777258464,54.9919498611587
19,15849,0.0645430088228918,-0.041384118051354,0.0766710193932511,-32.6674521913539,56.7141558568105
20,12589,0.0635422330486776,-0.0331760505177957,0.0716816971672113,-27.5695224345053,58.5343118522151
21,10000,0.0627740835824744,-0.0264745351585495,0.0681284564736407,-22.8672482697257,61.7508168440942
22,7943.3,0.0623396773991183,-0.021052567271341,0.0657985255681347,-18.6602035196624,63.3707048400044
23,6309.6,0.0620704716602953,-0.0166795750546472,0.0642724799283109,-15.0411958469187,65.0864228356726
24,5011.9,0.0616369928255839,-0.0130940726276221,0.0630124878302589,-11.9935298872163,66.8033438313378
25,3981.1,0.0615578602512859,-0.010260691687713,0.0624071466470559,-9.46327156480955,68.5306338269768
26,3162.3,0.0616051285150859,-0.00798841208825321,0.0621209029800115,-7.38838663318514,70.2403538226602
27,2511.9,0.0616042659977923,-0.00611524966042934,0.0619070421481767,-5.66898878816916,72.042169818111
28,1995.3,0.0616209291587648,-0.00459990527385686,0.0617923784856835,-4.26912168333234,73.8099488136478
29,1584.9,0.0616797333399942,-0.0033703781693024,0.0617717488330782,-3.12771437381655,75.5010908093781
30,1258.9,0.061739195081569,-0.0023692289416941,0.0617846376949659,-2.19763544019011,77.2008438050866
31,1000,0.0620353113058981,-0.00149277041952001,0.0620532691511502,-1.37845592207826,78.943808800686
32,794.33,0.0622028741398901,-0.000831786101478741,0.0622084352751427,-0.766122038586389,80.7995697960007
33,630.96,0.0621229286042035,-0.000288419020086117,0.0621235981241759,-0.266006033885793,82.5301417916314
34,501.19,0.0623232901707495,0.000171748357959181,0.0623235268193794,0.157893319050514,84.2517057872849
35,398.11,0.0625549438321931,0.000557826296062086,0.062557430957684,0.510914779384707,85.9542827829863
36,316.23,0.0628490295108663,0.000883073939905444,0.0628552331157962,0.804993822766117,87.6930717785963
37,251.19,0.0631787481759586,0.0011503094157618,0.0631892192769714,1.0430816552175,89.4390337741881
38,199.53,0.0634887538328491,0.00136684729780286,0.0635034655336512,1.2333284326744,91.1700737698177
39,158.49,0.0638230596740559,0.00153219011275602,0.0638414485479435,1.37522657543133,92.9326307653677
40,125.89,0.0641371292864084,0.0016490872215632,0.0641583263635032,1.47285863263278,94.7277167608355
41,100,0.0645005566528868,0.00172482658907939,0.0645236145554064,1.53179666463389,96.4987247563641
42,79.433,0.0648480018726414,0.00174203904649187,0.0648713962152319,1.53879045137189,98.3345407517292
43,63.096,0.0651423593471015,0.0017164183957958,0.0651649681455944,1.50932176705197,100.212786746987
44,50.119,0.0654465789456032,0.00166288569434492,0.0654677010785893,1.45547465888754,102.286395741752
45,39.811,0.0657042173362221,0.00158252780665404,0.0657232726667224,1.37973847868956,104.238458736823
46,31.623,0.0659610617289977,0.00148605632825006,0.0659777995073144,1.29061528518084,106.311873731588
