Index,Frequency (Hz),Z' (Ω),-Z'' (Ω),Z (Ω),-Phase (°),Time (s)
1,1000000,1.3416485780044,-1.45139169818615,1.97650164898107,-47.2500874352888,14.3919199636639
2,794330,0.975420573650232,-1.33390657537333,1.65249872838812,-53.8238230288139,16.2392769589998
3,630960,0.722599626464781,-1.16632790149565,1.37203170297711,-58.2196732399996,19.6540389503783
4,501190,0.533692510688038,-0.999614144499924,1.13316200688552,-61.9023075230163,23.01607594189
5,398110,0.398627668556699,-0.843502028459117,0.932952137118295,-64.7052143486926,26.2227539337939
6,316230,0.302347878937026,-0.704007226922423,0.766185627284092,-66.7580728668059,30.642142922636
7,251190,0.23217053319443,-0.581965428979563,0.626567567793891,-68.2508603915598,32.268830918529
8,199530,0.184686488076163,-0.480904814379219,0.515149045782886,-68.9912337182434,34.0865509139397
9,158490,0.148691100222138,-0.395545183235372,0.422569562635519,-69.3980403385365,35.9027409093543
10,125890,0.122341623467971,-0.324246534969058,0.34655921322657,-69.3279819999093,37.6101059050436
11,100000,0.102909925145907,-0.264959547390532,0.284242879324938,-68.7738982341075,40.8886178967662
12,79433,0.0887113032818881,-0.215916579204225,0.233430213351283,-67.6642416507672,42.5139548926626
13,63096,0.0782759147445032,-0.175560329214154,0.192220051042733,-65.9696598329434,44.3123038881222
14,50119,0.0705512012788643,-0.14231194142904,0.158840047454014,-63.630067252334,46.1382528835121
15,39811,0.0649279971741133,-0.115132078050384,0.132178062526432,-60.5794539338144,47.9758358788727
16,31623,0.060844140399874,-0.0929428748141167,0.111087296302107,-56.7896302709385,49.6976658745255
17,25119,0.0578991300617928,-0.0748710529334314,0.0946466260849962,-52.2845747800601,51.5156638699355
18,19953,0.0554918054673251,-0.0599361189076876,0.0816803453943476,-47.2049662888257,53.3860738652131
19,15849,0.0539938881974173,-0.0480783964152247,0.072297110347058,-41.6831934472215,55.131640860806
20,12589,0.0529396522951604,-0.0384871719160858,0.0654512733812782,-36.0171833792642,56.9549508562026
21,10000,0.052037466278454,-0.0306718563932342,0.0604041444876791,-30.5158932006534,60.1082658482412
22,7943.3,0.0515744109369417,-0.024376259582546,0.0570449112079965,-25.297409508707,61.7225658441655
23,6309.6,0.0513038693271513,-0.0192990846936384,0.0548136997287142,-20.6148997700298,63.4497578398048
24,5011.9,0.0508939969974587,-0.015119121001826,0.0530922475531522,-16.5451477825655,65.200333835385
25,3981.1,0.050826774247152,-0.0118125812198518,0.0521813956831987,-13.0837663191462,66.9139518310585
26,3162.3,0.0508454088127589,-0.00914178099220958,0.0516606983793881,-10.1926298233,68.615701826762
27,2511.9,0.0509151765654809,-0.00697497231925344,0.0513907135925203,-7.80050887564072,70.4381458221608
28,1995.3,0.0509741317988405,-0.00519787860451102,0.0512384626489983,-5.82237793758047,72.2026558177058
29,1584.9,0.0511396904699137,-0.00375946641669105,0.0512776903642979,-4.20446001176048,73.7949028136858
30,1258.9,0.0512748639813906,-0.00258874998562832,0.0513401724071725,-2.89027805337926,75.5015628093769
31,1000,0.051597953951581,-0.00156448830940288,0.051621666726867,-1.73671852931841,77.2436428049785
32,794.33,0.0518549408236738,-0.000817815360910421,0.0518613893931821,-0.903549082761059,79.0909708003145
33,630.96,0.0519069238964355,-0.000220466908743848,0.0519073920944618,-0.243353804976575,80.8024047959935
34,501.19,0.0522197276134026,0.000265194368925327,0.0522204009949299,0.290970255148358,82.5354257916181
35,398.11,0.0524972215424192,0.000654857181906884,0.0525013057704524,0.714677951924395,84.261952787259
36,316.23,0.0528121031375451,0.000967876203964441,0.0528209714238284,1.04993005262028,86.0089817828482
37,251.19,0.0531577344651302,0.00121679782973029,0.0531716590903813,1.31129003440379,87.7596687784281
38,199.53,0.0534486262310165,0.00141285778744357,0.0534672966691832,1.51420058861738,89.4963797740434
39,158.49,0.0537752749487494,0.00156907325348523,0.0537981615549119,1.67132153268845,91.302635769483
40,125.89,0.0540981962706935,0.00169528086412672,0.0541247523500177,1.79489648223045,93.1009897649426
41,100,0.0544246392423753,0.00181017055254216,0.0544547341752027,1.904962810749,94.8976337604065
42,79.433,0.0547020434029555,0.00189898973272971,0.0547349953362914,1.98823323070939,96.7148207558186
43,63.096,0.0549244764541583,0.0019933098717633,0.0549606349854899,2.07845661455244,98.6032647510507
44,50.119,0.0552057237960235,0.00210902833419899,0.0552459947901863,2.18781094901503,100.6827937458
45,39.811,0.0554320559977281,0.00225232031422114,0.0554777953683554,2.32676738807392,102.637203740866
46,31.623,0.0557226122064522,0.0024427347497238,0.0557761280851241,2.51009125014634,104.71105073563
47,25.119,0.0559974396362534,0.00267854088497411,0.0560614647247851,2.73855737852267,106.781120730404
48,19.953,0.0563159322996464,0.00294938408934028,0.0563931121439915,2.99796178118079,109.077185724607
49,15.849,0.0567120362409993,0.00328083883898876,0.0568068566115732,3.31091859529727,111.465480718577
50,12.589,0.0571549453940845,0.00364848876915419,0.0572712777341262,3.65252306316541,113.966192712263
51,10,0.0577146392116011,0.00404806338985305,0.0578564291719905,4.01211425596035,116.682981705404
52,7.9433,0.0583385725465214,0.00445498480534753,0.0585084261998357,4.36687730254634,119.39756869855
53,6.3096,0.0590970135157249,0.0048517516042338,0.0592958388093714,4.69334809067322,122.223030691417
54,5.0119,0.0599185034475442,0.0052062388901083,0.0601442597325317,4.96588208908238,125.012443684374
55,3.9811,0.0608187395926868,0.00550346135186584,0.0610672348522064,5.17058802661966,127.823152677278
56,3.1623,0.0617883427385093,0.0057259118244867,0.0620530850529874,5.29446581417345,130.784439669801
57,2.5119,0.0627782772944542,0.00586134587073181,0.0630513082772731,5.33400463281283,133.79092866221
58,1.9953,0.0637600804928928,0.00591347553576249,0.064033718128594,5.29878091566009,136.932376654279
59,1.5849,0.0647514610100988,0.00590329145026621,0.0650200011757085,5.20916791754062,140.129903646206
60,1.2589,0.0656457194161923,0.0058363366308369,0.0659046531205339,5.08061373395735,143.461638637794
61,1,0.0665502600617424,0.00574293408487857,0.0667975928173225,4.93210301743221,147.203936628346
62,0.79433,0.0673285941236052,0.00564730222596424,0.0675650176429529,4.79455984184635,150.851945619135
63,0.63096,0.0681304884219248,0.00558250644830995,0.0683588167748349,4.68426268640285,154.741392609316
64,0.50119,0.0687703338780059,0.00553126929020942,0.0689924181461501,4.59845998327378,159.004899598551
65,0.39811,0.0695118127167735,0.00558884338532416,0.0697361260578581,4.59676979232058,163.630787586872
66,0.31623,0.0701379387674032,0.00570476415649995,0.0703695586786026,4.64999361426899,168.847468573701
67,0.25119,0.0707889697300364,0.00583608591993838,0.0710291358127418,4.71300226975105,174.723326558866
68,0.19953,0.0713761357751471,0.00616261032759377,0.0716416814727432,4.93467569833323,181.405254541996
69,0.15849,0.0720436778115286,0.00658266416242152,0.0723437832856878,5.22064578329432,189.096490522577
70,0.12589,0.0726585310419704,0.00704499816537835,0.0729992748753518,5.53810820190964,198.042106499992
71,0.1,0.0732498187731659,0.0077172791589439,0.0736552262091341,6.01424483243612,208.643640473225
